baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AIPGENE10	1.42972764961	-0.807825813701319	1.16584369851502	-0.692910906264943	0.488365464904266	NA
AIPGENE100	0.0413840992564291	0	5.8423699093395	0	1	NA
AIPGENE1000	1.48110318828028	0.00994318462955299	0.906062635565052	0.0109740587893817	0.991244143667543	NA
AIPGENE10000	44.8704083591376	0.162552325518447	0.186526657586118	0.871469674212105	0.38349775715738	0.730463087738355
AIPGENE10001	3.86794158349404	-0.248324272740236	0.540654489646267	-0.459303080795106	0.646016535724692	0.879190777642171
AIPGENE10002	145.272743676908	0.115584664806898	0.156899722237293	0.73667858144509	0.461317834973365	0.781458022128099
AIPGENE10003	2.63387123261006	-2.83783721732724	1.05964326304221	-2.67810622339059	0.00740397335245865	NA
AIPGENE10004	17.5436509284815	0.284624790738056	0.294860257457637	0.96528705900268	0.334401051758746	0.692512088190272
AIPGENE10005	1.3441266294002	0.578719500309542	1.05737138408266	0.547319048937208	0.584159559122921	NA
AIPGENE10006	13.8175648549091	0.0778465930388796	0.296396007012461	0.262643865629427	0.79282508674678	0.93548038605691
AIPGENE10007	14.9976265399836	-0.210876698227626	0.329088712267797	-0.640789824647719	0.521659244820829	0.815160474203806
AIPGENE10008	470.011908026712	0.0749513331698448	0.185647166959258	0.403730013215303	0.68641126664036	0.898562306180252
AIPGENE10009	2.32308840779838	-0.137263894924171	0.658114658512966	-0.208571398841539	0.834782839922723	NA
AIPGENE1001	2.01420077200399	0.980794972490487	0.801957330717535	1.22300144274876	0.221329151370196	NA
AIPGENE10010	61.195858322268	0.303368364257915	0.152610677324274	1.98785805539217	0.0468273908195104	0.27208773443451
AIPGENE10011	1.29727755289325	-0.273051369392383	0.933674829258574	-0.292448035264281	0.769944085783551	NA
AIPGENE10012	75.7798413543448	0.176556543030421	0.158280516346463	1.11546605422965	0.264650757258238	0.629694553210631
AIPGENE10013	0.285160539706706	2.12740213018329	1.94638872622578	1.09299961591358	0.274393968385783	NA
AIPGENE10014	14.8983700876749	0.169825363066231	0.298641193131147	0.568660208210636	0.569586756832952	0.839907247605052
AIPGENE10015	1.31467429709274	1.38127238668052	1.08646778079116	1.27134224419861	0.203606919883762	NA
AIPGENE10016	9.52389721809853	0.48971654375404	0.394161789856093	1.24242520801632	0.214079719712264	0.5778266385193
AIPGENE10017	8.78463169730428	-0.279157908038656	0.393208482526049	-0.709948845063795	0.477735858984223	0.791337909393967
AIPGENE10018	0.895510328426836	-2.27759845673037	1.18770029780528	-1.91765419351926	0.0551548735539456	NA
AIPGENE10019	1.93702932181372	-0.838241997015426	0.815678883802756	-1.02766175962222	0.304108961800895	NA
AIPGENE1002	5.89983747303452	-0.131636642964832	0.484621546973477	-0.271627714010901	0.785908287679172	0.93343582333706
AIPGENE10020	119.360039413946	0.0328481681761928	0.119364929111279	0.275191117028769	0.783169411190292	0.932775100612216
AIPGENE10021	2.26148018350428	0.791228282148428	0.749609183707153	1.0555210626362	0.291187081662019	NA
AIPGENE10022	16.9155215910539	0.825319462374789	0.273640951202439	3.01606707164316	0.00256076608861134	0.0422486183163981
AIPGENE10023	0.374388207351055	-0.897151877269026	1.81591034717745	-0.494050754578005	0.621270335351147	NA
AIPGENE10024	42.762006620919	-0.166707004183791	0.201424069140432	-0.827641924300337	0.407873317948218	0.746827658058352
AIPGENE10025	1319.14805196981	-0.0784676546461186	0.103667295129842	-0.756918124928785	0.449098915866976	0.773513306103697
AIPGENE10026	0.478849558749941	-0.0242435320862795	1.63372635384959	-0.0148394080986414	0.988160299921079	NA
AIPGENE10027	0.316612919930207	-0.0242435219277846	1.87272415410099	-0.0129455915195491	0.989671200894613	NA
AIPGENE10028	6.17221635901661	-0.487623388215364	0.474358217608694	-1.02796445832338	0.303966546608813	0.66656881118559
AIPGENE10029	313.786123446643	0.200253848648517	0.280005075499276	0.715179352700819	0.474498225604292	0.790052086498329
AIPGENE1003	12.343553009036	0.0152320440422513	0.369853040320836	0.0411840444221792	0.967149173587337	0.989110449529134
AIPGENE10030	2.59022646488836	-0.184276643439914	0.680636619300441	-0.270741594287585	0.78658978350633	NA
AIPGENE10031	60.5888398759733	0.0376590682112497	0.174007392425477	0.216422231758792	0.82865863844351	0.950291661454101
AIPGENE10033	10.1514902854847	-0.361730647715281	0.359533100090913	-1.00611222617281	0.31436158807479	0.675635135957767
AIPGENE10034	26.11367668925	-0.580226017407702	0.31429311531745	-1.84613021771618	0.06487330020847	0.320546398228966
AIPGENE10035	65.8685243809803	0.206581512184354	0.145962933888138	1.41530117737064	0.156980209956882	0.501041523801813
AIPGENE10036	275.315764943034	0.13173728933709	0.108383122845336	1.21547788879529	0.224183877009245	0.58900136170713
AIPGENE10037	1.94525542385192	-1.05159977904635	0.79136929609747	-1.32883570822393	0.1839021785705	NA
AIPGENE10038	98.8173258972593	0.0650795664084871	0.135329782003759	0.480896114993219	0.630590334079535	0.871945489707182
AIPGENE10039	0.716758240358273	1.29098580950938	1.34974265552902	0.956468112066434	0.338835787368361	NA
AIPGENE1004	1.85095859628105	0.432231750482455	0.747866958445743	0.577952730229909	0.563296033440091	NA
AIPGENE10040	3.30375605271892	-0.560065324933631	0.634057637545785	-0.883303491306323	0.377072317969389	NA
AIPGENE10041	33.232429726487	-0.202873011224488	0.212383790438688	-0.955218902560524	0.33946700864139	0.696034762147439
AIPGENE10042	11.1908849817107	-0.058268587597148	0.338959636993724	-0.171904206984464	0.863512839128746	0.960528847306347
AIPGENE10043	15.3518328846389	-1.03136457662813	0.296351172258913	-3.48021088888103	0.000501019239471828	0.0122388513753769
AIPGENE10044	29.6232919751954	0.245873660776962	0.208052839773899	1.18178469010163	0.237291144095851	0.602831226438927
AIPGENE10045	43.99868782818	-0.241919226096102	0.181435940035804	-1.33335890368998	0.18241405200251	0.535157326547297
AIPGENE10046	1.15128841549085	-0.619663835628045	1.09569376211826	-0.565544732526428	0.571703307278763	NA
AIPGENE10047	2.86000626402362	-0.436670687327807	0.62056893078081	-0.703661858769469	0.481643378390966	NA
AIPGENE10048	3.51926756052009	0.960960653858628	0.606848781979365	1.58352571908318	0.113301689383696	NA
AIPGENE10049	22.023610577365	-0.194484931896948	0.261037771521089	-0.745045173974892	0.456244411316937	0.779081710708752
AIPGENE1005	33.3360572184289	0.62344719903941	0.269414140280152	2.31408491919212	0.0206630644830412	0.174562469899069
AIPGENE10050	70.3993087916279	-0.250348748252946	0.170196044351577	-1.47094340063389	0.141306424137499	0.476471633193148
AIPGENE10051	11.13143254599	-0.340673838238936	0.366144840067881	-0.930434628481387	0.352146096253518	0.705456311833494
AIPGENE10052	0.705878710931162	1.12991100298144	1.61047524091672	0.70160097732286	0.48292804197393	NA
AIPGENE10053	4.8770210375564	-1.08040813131376	0.57754064634576	-1.87070492466593	0.0613859918508813	0.311597193170904
AIPGENE10055	88.0653725055327	-1.2889891227863	0.44796250876441	-2.87744866493772	0.00400905134019268	0.0594229660546339
AIPGENE10056	0.228396156611814	-0.0242435060299932	2.19513012571668	-0.0110442227301117	0.991188164335004	NA
AIPGENE10057	1.46262652150262	-0.296868648307179	1.02692380044971	-0.289085371453243	0.772516047801962	NA
AIPGENE10058	0.666755498134869	0.0584411603746326	1.26180100876246	0.0463156709883677	0.9630586490705	NA
AIPGENE10059	1.20947633807011	-1.5768786923502	1.28621711581629	-1.22598173586692	0.220205548171012	NA
AIPGENE1006	0.182651115737732	0.552832416120952	2.71383612456412	0.2037088426663	0.838581031645202	NA
AIPGENE10060	1.44855980014652	-0.8563977309023	0.935920775533956	-0.915032290434746	0.36017467869311	NA
AIPGENE10061	0.56955099917198	1.12991122891323	1.48112160610583	0.76287539406301	0.445537711983953	NA
AIPGENE10062	0.247117030955517	0	2.02468400706325	0	1	NA
AIPGENE10063	3.28909480058226	-1.9566900058159	0.815831465194043	-2.39839977899174	0.0164668820205792	NA
AIPGENE10065	6.19502537447636	0.0978174000451483	0.43663493525224	0.224025592429154	0.822737389406173	0.946899218954248
AIPGENE10067	9.81573645333321	-0.24018385074194	0.343791414290775	-0.698632486903222	0.484781735757555	0.797059483313788
AIPGENE10068	21.610629863859	0.0904780742632383	0.254466610846311	0.355559709630761	0.722170321326003	0.912399511139236
AIPGENE10069	17.1873033653457	-0.241328721683104	0.297174470008915	-0.812077570714145	0.416747122328676	0.752580820562822
AIPGENE1007	6.15462512078044	-0.33591511547429	0.490034985292136	-0.685492108842052	0.493033438490976	0.801523803115843
AIPGENE10070	5.19619568374865	0.305690584816133	0.469611226192351	0.650943946324918	0.515082671576788	0.81223620586877
AIPGENE10071	4.51438839607624	0.704204877791918	0.526604486134548	1.33725575139136	0.181139169196006	0.533104159035823
AIPGENE10072	4.7636905202613	-0.979074350123479	0.54413371914219	-1.79932673841084	0.0719670108778415	0.340003665184789
AIPGENE10073	2.47994503858603	-0.873287303651831	0.89943942527997	-0.970923976764752	0.331586137401516	NA
AIPGENE10074	15.8803390236432	-0.264191212476631	0.276328045018909	-0.956078173167521	0.339032741239087	0.695540886361671
AIPGENE10076	0.494954422298311	0.546147036770434	1.68179471760216	0.324740606599782	0.745377399180429	NA
AIPGENE10077	5.09160397484277	-0.160245047717582	0.552538881362837	-0.290015876027291	0.771804092006679	0.929350299495763
AIPGENE10078	0.310945660680613	1.05735907594629	1.75741635549247	0.601655420266069	0.547403530205221	NA
AIPGENE10079	0.145948517243922	-1.1783909022858	3.8414796464997	-0.306754430772407	0.759030295960482	NA
AIPGENE1008	6.73645119233998	0.180154678901207	0.452088514674042	0.398494261751152	0.690265887283322	0.89995662255427
AIPGENE10081	128.993234306063	0.216085373781624	0.14906971643785	1.44955916563855	0.147181490082671	0.485713593713541
AIPGENE10082	3.49426004730635	-1.31169775598715	0.738204859250594	-1.77687499553816	0.0755888092333039	NA
AIPGENE10083	19.0752136049758	-0.226172491349191	0.249430710096448	-0.906754790786329	0.364536482059743	0.714987333384749
AIPGENE10084	0.0456590285723499	0	5.8423699093395	0	1	NA
AIPGENE10085	0.0682516602366973	0.552826553544279	5.34543577133406	0.103420296715362	0.917629404069502	NA
AIPGENE10086	19.5175231216635	0.0820830288073876	0.300585981194767	0.273076703315053	0.784794254432627	0.933224020591734
AIPGENE10087	5.51386674943717	0.086275524926446	0.47081221387266	0.183248272632495	0.854603219494769	0.958449780547675
AIPGENE10088	2.11060078008127	0.0880755648156475	0.701409788135548	0.125569340926601	0.900072833211609	NA
AIPGENE10089	40.3229290448321	0.130692205091639	0.196985245370261	0.663461899625957	0.507034773287829	0.808045417214438
AIPGENE1009	841.929253297591	-0.284941710480604	0.178509367204677	-1.59622833772019	0.110437822984514	0.421859413748281
AIPGENE10090	5.40794977034544	-0.542064893967272	0.530834021725734	-1.02115703173099	0.307180046157558	0.668995238333833
AIPGENE10091	5.39757906517328	0.00387613314102731	0.471877338278355	0.00821428118410896	0.993446025569454	0.997083218087165
