gene,pval
AIPGENE10000,0.50002596906739
AIPGENE10002,-0.693859464882971
AIPGENE10004,-2.94777442335912
AIPGENE10006,-2.76861908863812
AIPGENE10007,1.6911590591788
AIPGENE10008,-0.133466105583457
AIPGENE10010,-4.29891699829927
AIPGENE10012,-2.09279013806071
AIPGENE10014,-1.2006311211954
AIPGENE10016,1.01739831350748
AIPGENE10017,-0.16566591748781
AIPGENE10020,-2.78918140948302
AIPGENE10022,1.76143348075472
AIPGENE10024,-3.88077072078907
AIPGENE10025,4.96525624272645
AIPGENE10029,11.2402660446729
AIPGENE1003,-0.431239194764
AIPGENE10031,0.734118192092528
AIPGENE10033,0.610818677581675
AIPGENE10034,0.164179967239491
AIPGENE10035,-0.505724604539227
AIPGENE10036,-0.436950968515936
AIPGENE10038,-5.55740047142434
AIPGENE10041,-0.123953729655223
AIPGENE10042,-2.17418462390742
AIPGENE10043,-0.175990710047281
AIPGENE10044,0.857972502406372
AIPGENE10045,-2.12263130235766
AIPGENE10049,0.953552472054026
AIPGENE1005,-2.19325350617142
AIPGENE10050,-0.38969402493735
AIPGENE10051,-1.6116178643386
AIPGENE10055,0.485582267116056
AIPGENE10067,-0.699234012307862
AIPGENE10068,0.35458698757868
AIPGENE10069,-1.80448095246365
AIPGENE10074,-0.0972324431210848
AIPGENE10081,-0.0130770012764209
AIPGENE10083,1.58499433117372
AIPGENE10086,-0.837086662012129
AIPGENE10089,-0.462815232966863
AIPGENE1009,0.181019961622162
AIPGENE10093,0.305376015813921
AIPGENE10097,0.986905504962391
AIPGENE10100,-0.760667592386107
AIPGENE10102,-3.25593175120591
AIPGENE10103,-0.697450402432405
AIPGENE10105,0.0889662766679751
AIPGENE10106,-0.268359688752585
AIPGENE10109,3.38325790764677
AIPGENE10113,1.38613027519692
AIPGENE10115,-0.805605615825408
AIPGENE10117,-0.972517602805322
AIPGENE10118,-0.480464370380078
AIPGENE10119,-1.51753491435072
AIPGENE1012,0.717196300767351
AIPGENE10120,-2.15605799918902
AIPGENE10125,0.154688695012612
AIPGENE10129,-0.260550853073916
AIPGENE10131,-4.01002022808482
AIPGENE10134,-0.212769994430987
AIPGENE10135,-0.480864606533737
AIPGENE10137,0.31109796591917
AIPGENE10138,-0.5853867555536
AIPGENE10141,-0.209795234506808
AIPGENE10142,0.987249649057409
AIPGENE10143,-3.22791942955301
AIPGENE10145,-1.40671528218525
AIPGENE10146,-0.42643984899978
AIPGENE10149,0.181436546073503
AIPGENE1015,0.388481362522705
AIPGENE10150,0.586414795329655
AIPGENE10151,1.26417180279189
AIPGENE10153,-1.20778815762377
AIPGENE10154,0.0977646399283715
AIPGENE10157,-0.97742312608314
AIPGENE10159,-3.06714095178718
AIPGENE10160,1.35804387582524
AIPGENE10162,-1.11510629691059
AIPGENE10163,4.96013843524172
AIPGENE10167,1.70485761400326
AIPGENE10169,-0.39355955982659
AIPGENE1017,-0.133214109752418
AIPGENE10172,-0.151054139699484
AIPGENE10173,-4.89002807889576
AIPGENE10175,0.944687384562821
AIPGENE10176,-0.285427172329236
AIPGENE10178,-0.633404273247261
AIPGENE10179,0.14450512469277
AIPGENE10180,-0.221679422545522
AIPGENE10183,-0.734296915636651
AIPGENE10184,-1.16279043869603
AIPGENE10185,-2.98212089127346
AIPGENE10186,0.796142959727959
AIPGENE10187,1.53869141956389
AIPGENE10188,-0.82477715588891
AIPGENE1019,-1.01105442010157
AIPGENE10193,-1.07195919167438
AIPGENE10194,-0.201231244833531
AIPGENE10195,0.29578901606143
AIPGENE1020,0.266350749871588
AIPGENE10200,-0.0209927917280098
AIPGENE10209,-0.230052047105196
AIPGENE10214,-0.0952861832930611
AIPGENE10222,-0.678479207477644
AIPGENE10225,0.918804385003248
AIPGENE10227,-0.729501388007991
AIPGENE10233,0.243465995544859
AIPGENE1024,0.314305443152888
AIPGENE10242,1.32605712125462
AIPGENE1025,0.185307254519714
AIPGENE10258,-0.520149968898748
AIPGENE10259,2.20011383930935
AIPGENE1026,-0.362234355450472
AIPGENE10260,-1.01716122838456
AIPGENE10262,0.0387760380908331
AIPGENE10265,1.03981361440031
AIPGENE10271,0.073145669084958
AIPGENE10274,2.54056797851346
AIPGENE10275,0.691051060242901
AIPGENE10277,-0.955425869198752
AIPGENE10279,-0.760598807210253
AIPGENE1028,-0.28632288419597
AIPGENE10280,0.857187186519738
AIPGENE10282,-1.51316573749979
AIPGENE10284,2.9858741982936
AIPGENE10285,-1.90145185630386
AIPGENE10288,2.5399060365321
AIPGENE10290,1.62845469160163
AIPGENE10291,-1.42846356613538
AIPGENE10293,-1.1353186221562
AIPGENE10295,-0.68852925731328
AIPGENE10296,-1.1936977933476
AIPGENE10297,-0.455790459341734
AIPGENE10299,2.21467307761998
AIPGENE10301,3.97358110408208
AIPGENE10305,1.08556879121271
AIPGENE10308,-0.205228823911751
AIPGENE10314,-0.508461677428506
AIPGENE10316,0.794920930758777
AIPGENE10321,-3.88593700147807
AIPGENE10325,-4.44621119204955
AIPGENE10328,-0.599405300604482
AIPGENE1033,2.47378127100057
AIPGENE10330,-2.70815316488872
AIPGENE10332,1.55556537468328
AIPGENE10336,4.65726788260798
AIPGENE10337,0.580845720216039
AIPGENE10338,0.953562234437995
AIPGENE10339,-0.809859790174493
AIPGENE1034,-3.11517588184077
AIPGENE10343,0.422621754433306
AIPGENE10358,-0.938537992277233
AIPGENE1036,0.491504429973856
AIPGENE10361,0.196777867182369
AIPGENE10362,1.10547476739706
AIPGENE10363,0.144655399718437
AIPGENE10373,-0.0811245294020412
AIPGENE10375,-0.553142067222443
AIPGENE10386,-1.6144158806377
AIPGENE10388,0.574007721826326
AIPGENE10389,-0.0781332564188453
AIPGENE10394,-0.190866056913441
AIPGENE10397,-1.44242296482518
AIPGENE10398,-10.6735418981189
AIPGENE10400,0.407795881333848
AIPGENE10412,-0.330482157893522
AIPGENE10413,-0.399769583958593
AIPGENE10416,0.127097728899436
AIPGENE10417,0.415145161860338
AIPGENE10419,0.528764606872786
AIPGENE10420,0.824618788998833
AIPGENE10421,0.623695560389563
AIPGENE10422,5.8757293385797
AIPGENE1045,-0.709360543963631
AIPGENE1046,0.657001439064319
AIPGENE10491,0.652225846747203
AIPGENE10492,8.0633778747868
AIPGENE10493,-1.50874921704435
AIPGENE10494,0.762792606492896
AIPGENE10497,-0.392785071851962
AIPGENE10498,-1.65264768738877
AIPGENE1050,-0.973361529524462
AIPGENE10500,-1.32158283698915
AIPGENE10501,0.66503087646083
AIPGENE10503,-1.50881371358731
AIPGENE10504,3.56020629093105
AIPGENE10509,-1.67583581609815
AIPGENE1051,0.279373983818401
AIPGENE10510,-0.0665294339029228
AIPGENE10511,0.574878216899234
AIPGENE10512,0.215689570506713
AIPGENE10514,0.684663201512994
AIPGENE10515,1.02369604901103
AIPGENE10518,1.13484760538124
AIPGENE10519,11.0148198990199
AIPGENE1052,2.59296465601921
AIPGENE10522,-0.0790643754719215
AIPGENE10524,0.779332231967022
AIPGENE10527,-12.8120401854183
AIPGENE10528,0.442233856454988
AIPGENE1053,-0.153254006470475
AIPGENE10531,0.01998268228873
AIPGENE10532,0.515051079520623
AIPGENE10533,1.17543453948604
AIPGENE10534,-0.812576505110857
AIPGENE10538,0.186618384171425
AIPGENE10539,2.07527105907
AIPGENE10540,-0.103643800912236
AIPGENE10541,0.546504291153947
AIPGENE10543,0.171256846256045
AIPGENE10546,5.82361845644317
AIPGENE10547,0.0253940433452163
AIPGENE10548,-1.34005078463176
AIPGENE10550,-0.428264253902417
AIPGENE10556,-0.268942245584384
AIPGENE10557,-1.95529855755599
AIPGENE10558,0.239563477646709
AIPGENE10560,2.6003052421462
AIPGENE10561,0.830937512480656
AIPGENE10562,0.591683237501468
AIPGENE10564,0.323407546196539
AIPGENE10567,-0.434960061169044
AIPGENE10568,-1.00173998000465
AIPGENE10569,0.0763968740956038
AIPGENE1057,-2.68105746918841
AIPGENE10571,-0.0234123762489694
AIPGENE10572,0.707630679487705
AIPGENE10574,-0.219843597763273
AIPGENE10575,0.325462199175738
AIPGENE10578,-0.0464781099532208
AIPGENE10579,0.563430224821024
AIPGENE10582,1.1519758205728
AIPGENE10583,0.637479169903257
AIPGENE10584,-3.12051811265107
AIPGENE10586,1.87416513123264
AIPGENE10587,0.955513917620984
AIPGENE10589,0.313437729207414
AIPGENE10590,1.47290124672808
AIPGENE10596,-0.698285134666722
AIPGENE10598,0.10907508137932
AIPGENE10601,-0.334222820684732
AIPGENE10602,-1.57865521792889
AIPGENE10603,0.0190887417986054
AIPGENE10604,0.526152389908231
AIPGENE10605,-0.586362207384743
AIPGENE10606,-0.120689616058852
AIPGENE10611,-3.39237383032154
AIPGENE10612,0.833036627713714
AIPGENE10614,-0.197667568656844
AIPGENE10618,-1.5301631192648
AIPGENE10619,0.391033464370326
AIPGENE10623,-1.84133044784626
AIPGENE10625,0.111629652229548
AIPGENE1063,1.94793243156214
AIPGENE10630,-0.11721161506862
AIPGENE1064,-0.0932825996019617
AIPGENE10640,-1.18177008310443
AIPGENE10641,-1.57963375602955
AIPGENE10644,-1.75972667328389
AIPGENE10649,-1.76542541669279
AIPGENE1065,-0.139811067828435
AIPGENE10650,2.70442384406467
AIPGENE10652,0.141188295503815
AIPGENE10653,2.97505821844565
AIPGENE10655,-0.621516360845599
AIPGENE10657,-0.399328608887125
AIPGENE10661,1.08938825920112
AIPGENE10662,1.86397227934404
AIPGENE10663,1.44319964486242
AIPGENE10670,2.70740103204168
AIPGENE10673,-0.629198484659096
AIPGENE10675,-2.87849804768819
AIPGENE10676,-3.51389725513002
AIPGENE10677,-0.0383255711852522
AIPGENE10678,-0.535744211539068
AIPGENE10680,0.803006789411719
AIPGENE10684,-0.664275861593925
AIPGENE10685,-0.228063534015944
AIPGENE10686,2.85508208878168
AIPGENE10687,2.38156885848197
AIPGENE10688,0.115245587421409
AIPGENE10689,-0.591726974802445
AIPGENE10690,2.60177267421323
AIPGENE10691,-2.74575974539466
AIPGENE10692,-0.319347135870877
AIPGENE10694,-0.920019697038146
AIPGENE10697,-0.270795081606496
AIPGENE10700,1.54420135251381
AIPGENE10707,-0.631689977385779
AIPGENE10708,-0.014951689112356
AIPGENE1071,1.4439383012002
AIPGENE10717,-0.862605373317442
AIPGENE10718,-0.733572313026708
AIPGENE10719,-0.757623684371775
AIPGENE10720,-1.08335756511145
AIPGENE10722,-0.803688712281528
AIPGENE10723,-0.496828529983808
AIPGENE10730,-1.51047996743941
AIPGENE10731,0.338105835141239
AIPGENE10733,2.98299858877534
AIPGENE10735,2.75338895485612
AIPGENE10738,7.07015824816451
AIPGENE10739,0.349355221110416
AIPGENE10740,0.426681024772102
AIPGENE10742,0.726429655020254
AIPGENE10743,-5.73178952956633
AIPGENE10747,-2.80241294614945
AIPGENE10749,-0.77756396303346
AIPGENE10751,-0.443011399020815
AIPGENE10752,1.33911001482881
AIPGENE10759,-0.66890071592045
AIPGENE10760,-0.271713888927946
AIPGENE10763,0.500401393017056
AIPGENE10764,0.654104553131272
AIPGENE10773,0.00679851330120927
AIPGENE1079,0.0806918425965516
AIPGENE10797,0.74034521324663
AIPGENE1080,1.73890522071174
AIPGENE10800,-0.199263113064689
AIPGENE10808,1.44889939357952
AIPGENE1081,-6.54695368022184
AIPGENE10818,-7.68824328485506
AIPGENE1082,1.35036104698489
AIPGENE10821,0.328467981545226
AIPGENE1084,-0.377337848235229
AIPGENE10852,-0.319435213594499
AIPGENE10853,-11.3568570042899
AIPGENE10859,-1.75324814201142
AIPGENE1086,-2.69196503896947
AIPGENE10860,0.63670392962679
AIPGENE10867,-0.565775982745432
AIPGENE10868,-2.27224288756664
AIPGENE1087,-0.213692427148541
AIPGENE10874,1.70283639285763
AIPGENE10875,2.25981108810194
AIPGENE1088,1.24511309019064
AIPGENE10880,-0.865017144065429
AIPGENE10882,8.35291451192531
AIPGENE10883,0.8534435954698
AIPGENE10884,-0.0366760434504357
AIPGENE10885,0.395179504479453
AIPGENE10886,0.767701801072391
AIPGENE10888,0.602783828643529
AIPGENE10889,1.28912483430335
AIPGENE1089,0.979655049418872
AIPGENE10891,-7.55137717626767
AIPGENE10892,5.73928432790052
AIPGENE10893,0.252502909201628
AIPGENE10895,1.91052594549875
AIPGENE10899,-1.34681065595823
AIPGENE10900,-0.272299663057459
AIPGENE10901,-0.770047538046174
AIPGENE10902,0.641587640793307
AIPGENE10906,-0.538188669827038
AIPGENE10908,-2.58515250561475
AIPGENE10914,3.87925757218263
AIPGENE10915,2.37827412945215
AIPGENE10916,-0.387822675034298
AIPGENE10917,-0.0889253494420352
AIPGENE10918,-2.92237990080046
AIPGENE10921,0.595635247750054
AIPGENE10922,-0.221408500405872
AIPGENE10923,0.265818222018342
AIPGENE10924,-0.500797236219329
AIPGENE10925,-0.352353016564328
AIPGENE10928,2.41611716930053
AIPGENE10929,-2.10524127498114
AIPGENE10930,-0.0811378408568285
AIPGENE10932,0.0653059529362645
AIPGENE10933,-5.50518715796005
AIPGENE10934,0.362028624978898
AIPGENE10937,-0.244445870104037
AIPGENE10944,0.500076596823785
AIPGENE10945,-1.16685047108226
AIPGENE10946,-0.0838424613077472
AIPGENE1095,-2.19309049034926
AIPGENE10950,0.306203491926884
AIPGENE10951,-0.528035149572851
AIPGENE10953,0.0619436954811839
AIPGENE10954,-0.921076934383837
AIPGENE10955,-3.25380509634076
AIPGENE10956,2.21977748804444
AIPGENE10957,0.491731812352153
AIPGENE10958,0.219419332808358
AIPGENE10959,-0.350571003685049
AIPGENE10962,0.631052591638789
AIPGENE10963,1.54274446728981
AIPGENE10966,0.462607178940591
AIPGENE10967,-1.05422660702342
AIPGENE10969,-1.42848903089382
AIPGENE10970,5.13473511084038
AIPGENE10971,0.729767914348145
AIPGENE10972,1.02169205311626
AIPGENE10975,-0.423221784738026
AIPGENE10976,-0.839954973804339
AIPGENE10977,0.349508280892458
AIPGENE1098,-0.756394619555233
AIPGENE10980,0.193015733865613
AIPGENE10987,-1.14338446459851
AIPGENE10988,-0.197607595148025
AIPGENE10989,-6.66047953384167
AIPGENE1099,-0.317084955251311
AIPGENE10991,0.876516946406012
AIPGENE10992,1.2848317645551
AIPGENE10993,0.587842801952616
AIPGENE11011,-0.562860084410804
AIPGENE11018,-0.796442193634043
AIPGENE11020,0.202694514760185
AIPGENE11024,-9.12623773404693
