gene_id	colors
AIPGENE16215	darkgreen
AIPGENE16216	brown
AIPGENE16218	yellow
AIPGENE16221	yellow
AIPGENE16223	mediumpurple3
AIPGENE16225	blue
AIPGENE16226	blue
AIPGENE16227	lightcyan
AIPGENE16228	darkolivegreen
AIPGENE1623	turquoise
AIPGENE16230	brown
AIPGENE16232	mediumpurple3
AIPGENE16233	grey
AIPGENE16234	midnightblue
AIPGENE16238	salmon
AIPGENE16239	pink
AIPGENE1624	black
AIPGENE16245	brown
AIPGENE16246	darkred
AIPGENE16247	darkorange
AIPGENE16249	magenta
AIPGENE1625	turquoise
AIPGENE16250	turquoise
AIPGENE16256	pink
AIPGENE16257	blue
AIPGENE16258	turquoise
AIPGENE16259	darkorange
AIPGENE1626	tan
AIPGENE16260	brown
AIPGENE16261	skyblue3
AIPGENE16262	blue
AIPGENE16263	cyan
AIPGENE16264	black
AIPGENE16266	turquoise
AIPGENE16267	grey
AIPGENE16269	tan
AIPGENE16271	greenyellow
AIPGENE16272	grey
AIPGENE16273	green
AIPGENE16274	pink
AIPGENE16275	green
AIPGENE16276	red
AIPGENE16277	grey
AIPGENE16279	grey
AIPGENE1628	grey
AIPGENE16284	grey60
AIPGENE16286	green
AIPGENE16289	lightgreen
AIPGENE1629	black
AIPGENE16290	lightcyan
AIPGENE16291	brown
AIPGENE16292	brown
AIPGENE16293	brown
AIPGENE16294	royalblue
AIPGENE16296	blue
AIPGENE16299	lightgreen
AIPGENE163	brown
AIPGENE1630	midnightblue
AIPGENE16300	grey
AIPGENE16301	green
AIPGENE16302	tan
AIPGENE16303	purple
AIPGENE16306	salmon
AIPGENE16307	grey
AIPGENE1631	grey
AIPGENE16311	turquoise
AIPGENE16313	grey60
AIPGENE16317	lightyellow
AIPGENE16319	red
AIPGENE1632	yellowgreen
AIPGENE16321	pink
AIPGENE1633	green
AIPGENE16334	grey
AIPGENE16335	pink
AIPGENE1634	grey
AIPGENE16343	turquoise
AIPGENE16346	green
AIPGENE16348	grey
AIPGENE16349	green
AIPGENE16353	blue
AIPGENE16355	grey60
AIPGENE16356	pink
AIPGENE1636	turquoise
AIPGENE16360	darkred
AIPGENE16361	brown
AIPGENE16363	grey
AIPGENE16364	pink
AIPGENE16365	lightyellow
AIPGENE16367	black
AIPGENE16369	tan
AIPGENE1637	cyan
AIPGENE16370	brown
AIPGENE16375	salmon
AIPGENE16376	yellow
AIPGENE16377	green
AIPGENE16379	tan
AIPGENE1638	midnightblue
AIPGENE16380	yellow
AIPGENE16381	darkred
AIPGENE16384	lightcyan
AIPGENE16386	purple
AIPGENE16389	grey
AIPGENE1639	yellow
AIPGENE16390	salmon
AIPGENE16392	greenyellow
AIPGENE16394	magenta
AIPGENE16395	purple
AIPGENE16396	tan
AIPGENE164	turquoise
AIPGENE1640	black
AIPGENE16400	greenyellow
AIPGENE16402	brown
AIPGENE16403	blue
AIPGENE16404	greenyellow
AIPGENE16406	grey
AIPGENE16407	blue
AIPGENE16408	lightgreen
AIPGENE1641	blue
AIPGENE16410	greenyellow
AIPGENE16412	turquoise
AIPGENE16414	red
AIPGENE16415	grey
AIPGENE16416	blue
AIPGENE1642	brown
AIPGENE16420	midnightblue
AIPGENE16421	blue
AIPGENE16423	salmon
AIPGENE16424	grey
AIPGENE16425	tan
AIPGENE16427	black
AIPGENE16428	grey60
AIPGENE16429	skyblue
AIPGENE1643	turquoise
AIPGENE16430	grey
AIPGENE16433	brown
AIPGENE16434	black
AIPGENE16438	yellow
AIPGENE16439	brown
AIPGENE1644	cyan
AIPGENE16440	yellow
AIPGENE16443	purple
AIPGENE16445	brown
AIPGENE16449	turquoise
AIPGENE16450	blue
AIPGENE16451	grey
AIPGENE16452	black
AIPGENE16453	grey
AIPGENE16454	blue
AIPGENE16455	darkred
AIPGENE16456	green
AIPGENE16461	orange
AIPGENE16463	yellow
AIPGENE16464	grey
AIPGENE16466	blue
AIPGENE16467	green
AIPGENE16470	grey
AIPGENE16472	grey
AIPGENE16473	darkred
AIPGENE16474	green
AIPGENE16475	brown
AIPGENE16476	blue
AIPGENE16478	purple
AIPGENE16479	grey
AIPGENE1648	midnightblue
AIPGENE16480	grey
AIPGENE16481	grey
AIPGENE16484	greenyellow
AIPGENE16485	green
AIPGENE16486	grey
AIPGENE1649	black
AIPGENE16491	mediumpurple3
AIPGENE16492	cyan
AIPGENE16494	blue
AIPGENE16496	grey
AIPGENE16498	violet
AIPGENE16499	grey
AIPGENE165	grey
AIPGENE1650	red
AIPGENE16502	yellow
AIPGENE16503	blue
AIPGENE16505	red
AIPGENE16506	greenyellow
AIPGENE16509	red
AIPGENE16510	cyan
AIPGENE16511	pink
AIPGENE16512	grey
AIPGENE16513	pink
AIPGENE16515	white
AIPGENE16516	darkgrey
AIPGENE16517	yellow
AIPGENE16518	green
AIPGENE16519	turquoise
AIPGENE1652	grey
AIPGENE16521	grey
AIPGENE16527	grey
AIPGENE16528	purple
AIPGENE16529	grey
AIPGENE16530	black
AIPGENE16531	purple
AIPGENE16534	salmon
AIPGENE16536	grey
AIPGENE16537	lightcyan
AIPGENE16540	turquoise
AIPGENE16541	grey
AIPGENE16542	pink
AIPGENE16543	sienna3
AIPGENE16544	grey
AIPGENE16545	green
AIPGENE16546	orange
AIPGENE16547	grey
AIPGENE16548	red
AIPGENE16550	darkred
AIPGENE16553	royalblue
AIPGENE16555	magenta
AIPGENE16557	black
AIPGENE16558	lightyellow
AIPGENE16559	grey
AIPGENE16560	turquoise
AIPGENE16563	paleturquoise
AIPGENE16564	turquoise
AIPGENE16568	turquoise
AIPGENE16571	grey
AIPGENE16574	turquoise
AIPGENE16575	midnightblue
AIPGENE16576	darkred
AIPGENE16581	yellow
AIPGENE16583	brown
AIPGENE16587	grey
AIPGENE16588	blue
AIPGENE16589	green
AIPGENE16590	darkmagenta
AIPGENE16593	royalblue
AIPGENE16594	black
AIPGENE16596	lightyellow
AIPGENE16599	turquoise
AIPGENE166	pink
AIPGENE16600	magenta
AIPGENE16602	turquoise
AIPGENE16603	tan
AIPGENE16604	turquoise
AIPGENE16606	blue
AIPGENE16614	black
AIPGENE16615	grey60
AIPGENE16619	green
AIPGENE1662	grey
AIPGENE16625	yellow
AIPGENE16626	yellow
AIPGENE16627	brown
AIPGENE16628	skyblue
AIPGENE16629	turquoise
AIPGENE16630	grey
AIPGENE16633	black
AIPGENE16636	grey
AIPGENE16637	purple
AIPGENE16638	grey
AIPGENE16639	lightgreen
AIPGENE1664	greenyellow
AIPGENE16643	grey
AIPGENE16645	grey
AIPGENE16646	orange
AIPGENE16647	yellow
AIPGENE16648	tan
AIPGENE16649	tan
AIPGENE16651	turquoise
AIPGENE16654	turquoise
AIPGENE16656	turquoise
AIPGENE16659	brown
AIPGENE1666	greenyellow
AIPGENE16660	white
AIPGENE16662	royalblue
AIPGENE16666	tan
AIPGENE16667	brown
AIPGENE16670	tan
AIPGENE16671	turquoise
AIPGENE16672	grey
AIPGENE16673	yellow
AIPGENE16674	grey
AIPGENE16675	grey
AIPGENE16678	pink
AIPGENE16679	magenta
AIPGENE1668	brown
AIPGENE16680	plum1
AIPGENE16682	green
AIPGENE16683	mediumpurple3
AIPGENE16684	brown
AIPGENE16685	yellow
AIPGENE16691	brown
AIPGENE16693	turquoise
AIPGENE16694	brown
AIPGENE16696	skyblue3
AIPGENE16697	turquoise
AIPGENE16698	grey
AIPGENE167	greenyellow
AIPGENE16703	purple
AIPGENE16705	brown
AIPGENE16706	blue
AIPGENE16707	greenyellow
AIPGENE16711	darkorange
AIPGENE16715	black
AIPGENE16717	darkorange
AIPGENE16718	lightcyan
AIPGENE1672	blue
AIPGENE16720	pink
AIPGENE16721	grey60
AIPGENE16722	darkturquoise
AIPGENE16724	red
AIPGENE16725	darkred
AIPGENE16726	steelblue
AIPGENE16729	green
AIPGENE1673	grey
AIPGENE16730	lightgreen
AIPGENE16731	blue
AIPGENE16734	greenyellow
AIPGENE16735	blue
AIPGENE16738	cyan
AIPGENE16740	turquoise
AIPGENE16745	pink
AIPGENE16746	magenta
AIPGENE16747	grey
AIPGENE16749	grey
AIPGENE16761	blue
AIPGENE16765	blue
AIPGENE16784	grey60
AIPGENE16785	grey
AIPGENE16786	turquoise
AIPGENE16790	brown
AIPGENE16792	lightgreen
AIPGENE16795	yellow
AIPGENE168	brown
AIPGENE1680	blue
AIPGENE16800	grey
AIPGENE16811	turquoise
AIPGENE16814	yellow
AIPGENE16815	grey60
AIPGENE16818	greenyellow
AIPGENE16819	lightcyan
AIPGENE1682	darkgrey
AIPGENE16821	turquoise
AIPGENE16824	royalblue
AIPGENE16825	red
AIPGENE16826	green
AIPGENE16828	brown
AIPGENE16829	grey
AIPGENE16830	turquoise
AIPGENE16832	greenyellow
AIPGENE16833	yellow
AIPGENE16835	darkturquoise
AIPGENE16837	blue
AIPGENE16839	yellow
AIPGENE16841	darkgrey
AIPGENE16842	grey
AIPGENE16843	darkolivegreen
AIPGENE16845	turquoise
AIPGENE16846	magenta
AIPGENE16847	white
AIPGENE16848	grey
AIPGENE16849	darkgrey
AIPGENE16850	grey
AIPGENE16851	green
AIPGENE16852	tan
AIPGENE16853	salmon
AIPGENE16854	tan
AIPGENE16855	black
AIPGENE16856	grey
AIPGENE16857	yellow
AIPGENE16858	salmon
AIPGENE16859	grey
AIPGENE16860	grey
AIPGENE16861	purple
AIPGENE16862	orange
AIPGENE16863	grey
AIPGENE16866	darkturquoise
AIPGENE16867	turquoise
AIPGENE16868	darkgrey
AIPGENE16869	darkred
AIPGENE16878	lightgreen
AIPGENE16880	lightgreen
AIPGENE16881	grey
AIPGENE16882	tan
AIPGENE16883	lightgreen
AIPGENE16884	black
AIPGENE16885	mediumpurple3
AIPGENE16886	green
AIPGENE1689	grey
AIPGENE16891	magenta
AIPGENE16892	grey
AIPGENE16893	magenta
AIPGENE16894	yellow
AIPGENE16895	darkturquoise
AIPGENE16896	turquoise
AIPGENE16897	turquoise
AIPGENE169	purple
AIPGENE1690	green
AIPGENE16900	tan
AIPGENE16901	tan
AIPGENE16902	grey
AIPGENE16903	brown
AIPGENE16904	grey
AIPGENE16905	royalblue
AIPGENE16906	white
AIPGENE16907	magenta
AIPGENE16908	black
AIPGENE16909	pink
AIPGENE16910	green
AIPGENE16911	grey60
AIPGENE16912	brown
AIPGENE16913	brown
AIPGENE16914	brown
AIPGENE16915	pink
AIPGENE16916	turquoise
AIPGENE16917	black
AIPGENE16918	yellow
AIPGENE16919	grey
AIPGENE1692	blue
AIPGENE16920	grey
AIPGENE16921	yellow
AIPGENE16924	turquoise
AIPGENE16925	yellow
AIPGENE1693	greenyellow
AIPGENE16930	darkred
AIPGENE16931	grey
AIPGENE16932	brown
AIPGENE16933	yellow
AIPGENE16934	brown
AIPGENE16935	greenyellow
AIPGENE16936	turquoise
AIPGENE16937	blue
AIPGENE16938	pink
AIPGENE16939	green
AIPGENE1694	midnightblue
AIPGENE16941	magenta
AIPGENE16943	pink
AIPGENE16944	tan
AIPGENE16945	steelblue
AIPGENE16946	turquoise
AIPGENE16947	purple
AIPGENE16948	midnightblue
AIPGENE16949	grey
AIPGENE1695	salmon
AIPGENE16955	grey
AIPGENE16957	darkred
AIPGENE16958	purple
AIPGENE16959	lightcyan
AIPGENE1696	royalblue
AIPGENE16960	lightyellow
AIPGENE16963	black
AIPGENE16965	grey
AIPGENE16966	midnightblue
AIPGENE16968	red
AIPGENE1697	green
AIPGENE16975	royalblue
AIPGENE16978	lightyellow
AIPGENE1698	grey
AIPGENE16980	darkred
AIPGENE16981	greenyellow
AIPGENE16982	greenyellow
AIPGENE16983	paleturquoise
AIPGENE16985	grey
AIPGENE16986	greenyellow
AIPGENE16987	grey
AIPGENE16988	grey
AIPGENE16989	lightgreen
AIPGENE1699	brown
AIPGENE16991	yellow
AIPGENE16992	lightcyan
AIPGENE16995	yellow
AIPGENE16997	lightgreen
AIPGENE16998	grey
AIPGENE16999	grey
AIPGENE170	lightcyan
AIPGENE1700	plum1
AIPGENE17000	red
AIPGENE17001	red
AIPGENE17005	grey
AIPGENE17006	grey
AIPGENE17007	grey
AIPGENE17008	violet
AIPGENE17009	pink
AIPGENE1701	grey
AIPGENE17010	lightyellow
AIPGENE17011	grey
AIPGENE17012	salmon
AIPGENE17013	red
AIPGENE17014	greenyellow
AIPGENE17015	tan
AIPGENE17017	grey
AIPGENE17020	salmon
AIPGENE17021	greenyellow
AIPGENE17022	grey
AIPGENE17024	purple
AIPGENE17026	grey
AIPGENE17027	tan
AIPGENE17028	yellow
AIPGENE17030	green
AIPGENE17031	tan
AIPGENE17032	yellow
AIPGENE17033	grey
AIPGENE1704	sienna3
AIPGENE17040	grey
AIPGENE17041	black
AIPGENE17043	grey
AIPGENE17044	lightcyan
AIPGENE17046	yellow
AIPGENE17047	grey
AIPGENE17049	red
AIPGENE1705	darkred
AIPGENE17052	blue
AIPGENE17053	mediumpurple3
AIPGENE17054	red
AIPGENE17057	turquoise
AIPGENE17059	lightyellow
AIPGENE17060	magenta
AIPGENE17061	grey
AIPGENE17062	cyan
AIPGENE17065	yellow
AIPGENE17066	black
AIPGENE17067	turquoise
AIPGENE17068	saddlebrown
AIPGENE17069	purple
AIPGENE17072	brown
AIPGENE17073	turquoise
AIPGENE17074	grey60
AIPGENE17075	grey
AIPGENE17077	blue
AIPGENE17078	red
AIPGENE17080	pink
AIPGENE17082	brown
AIPGENE17083	yellow
AIPGENE17084	grey
AIPGENE17085	magenta
AIPGENE17086	purple
AIPGENE17087	cyan
AIPGENE17088	turquoise
AIPGENE17089	violet
AIPGENE17090	saddlebrown
AIPGENE17092	grey60
AIPGENE17093	salmon
AIPGENE17094	midnightblue
AIPGENE17095	purple
AIPGENE17097	tan
AIPGENE17098	magenta
AIPGENE17099	grey
AIPGENE171	grey60
AIPGENE17101	lightgreen
AIPGENE17102	midnightblue
AIPGENE17103	royalblue
AIPGENE17104	green
AIPGENE17105	sienna3
AIPGENE17106	yellow
AIPGENE17107	turquoise
AIPGENE17108	brown
AIPGENE17109	black
AIPGENE1711	blue
AIPGENE17110	black
AIPGENE17111	orange
AIPGENE17113	lightgreen
AIPGENE17114	grey
AIPGENE1712	grey
AIPGENE17120	green
AIPGENE17121	brown
AIPGENE17122	green
AIPGENE17123	grey
AIPGENE17124	brown
AIPGENE17125	grey
AIPGENE17126	grey60
AIPGENE17127	grey
AIPGENE17128	yellow
AIPGENE1713	lightyellow
AIPGENE17131	grey
AIPGENE17132	salmon
AIPGENE17133	grey
AIPGENE17134	cyan
AIPGENE17135	blue
AIPGENE17137	purple
AIPGENE17138	pink
AIPGENE17139	grey
AIPGENE1714	salmon
AIPGENE17141	darkturquoise
AIPGENE17142	yellow
AIPGENE17143	green
AIPGENE17144	grey60
AIPGENE17145	yellow
AIPGENE17146	brown
AIPGENE17149	salmon
AIPGENE1715	darkturquoise
AIPGENE17150	greenyellow
AIPGENE17152	purple
AIPGENE17155	grey
AIPGENE17156	brown
AIPGENE17157	black
AIPGENE17159	brown
AIPGENE1716	brown
AIPGENE17160	blue
AIPGENE17161	blue
AIPGENE17162	yellow
AIPGENE17163	yellow
AIPGENE17164	blue
AIPGENE17165	brown
AIPGENE17166	brown
AIPGENE17167	green
AIPGENE1717	yellow
AIPGENE17170	grey
AIPGENE17171	turquoise
AIPGENE17172	green
AIPGENE17173	orange
AIPGENE17174	greenyellow
AIPGENE17175	blue
AIPGENE17176	brown
AIPGENE17178	pink
AIPGENE17179	brown
AIPGENE17181	yellow
AIPGENE17182	grey
AIPGENE17187	black
AIPGENE17188	grey
AIPGENE17195	salmon
AIPGENE172	purple
AIPGENE1720	lightcyan
AIPGENE17201	greenyellow
AIPGENE17202	greenyellow
AIPGENE17203	greenyellow
AIPGENE17206	pink
AIPGENE17207	orange
AIPGENE1721	salmon
AIPGENE17217	brown
AIPGENE17218	cyan
AIPGENE17219	salmon
AIPGENE17222	saddlebrown
AIPGENE17223	grey
AIPGENE17227	lightgreen
AIPGENE17228	grey
AIPGENE17229	yellow
AIPGENE1723	red
AIPGENE17230	brown
AIPGENE17231	grey
AIPGENE17233	magenta
AIPGENE17234	salmon
AIPGENE17236	turquoise
AIPGENE17237	grey
AIPGENE17238	violet
AIPGENE17239	blue
AIPGENE17240	royalblue
AIPGENE17241	grey
AIPGENE17242	pink
AIPGENE17243	darkorange
AIPGENE17244	blue
AIPGENE17245	violet
AIPGENE17246	green
AIPGENE17247	greenyellow
AIPGENE17248	lightyellow
AIPGENE17249	purple
AIPGENE1725	grey
AIPGENE17250	grey
AIPGENE17251	grey
AIPGENE17252	grey
AIPGENE17256	lightcyan
AIPGENE17258	darkgreen
AIPGENE1726	grey
AIPGENE1727	grey
AIPGENE17277	grey
AIPGENE17279	turquoise
AIPGENE1728	midnightblue
AIPGENE17280	greenyellow
AIPGENE17282	grey
AIPGENE1729	greenyellow
AIPGENE17291	pink
AIPGENE17295	blue
AIPGENE17296	blue
AIPGENE17300	black
AIPGENE17302	midnightblue
AIPGENE17311	black
AIPGENE17312	black
AIPGENE17313	turquoise
AIPGENE17314	black
AIPGENE17315	paleturquoise
AIPGENE17316	lightcyan
AIPGENE17318	yellow
AIPGENE17319	purple
AIPGENE1732	brown
AIPGENE17320	black
AIPGENE17322	midnightblue
AIPGENE17326	black
AIPGENE17327	brown
AIPGENE17328	yellow
AIPGENE17332	magenta
AIPGENE17333	brown
AIPGENE17334	tan
AIPGENE17335	yellow
AIPGENE17336	paleturquoise
AIPGENE17337	blue
AIPGENE17338	royalblue
AIPGENE17340	darkorange
AIPGENE17341	tan
AIPGENE17342	pink
AIPGENE17343	green
AIPGENE17344	blue
AIPGENE17347	orangered4
AIPGENE17348	black
AIPGENE17349	yellow
AIPGENE1735	midnightblue
AIPGENE17350	purple
AIPGENE17351	brown
AIPGENE17352	turquoise
AIPGENE17353	yellow
AIPGENE17356	lightgreen
AIPGENE17357	greenyellow
AIPGENE1736	salmon
AIPGENE17360	grey
AIPGENE17361	skyblue
AIPGENE17362	yellow
AIPGENE17363	greenyellow
AIPGENE17364	lightcyan
AIPGENE17365	grey
AIPGENE17366	skyblue
AIPGENE17367	grey
AIPGENE17369	grey
AIPGENE1737	purple
AIPGENE17370	grey
AIPGENE17371	cyan
AIPGENE17372	grey
AIPGENE17373	yellow
AIPGENE17374	lightgreen
AIPGENE17376	brown
AIPGENE17377	greenyellow
AIPGENE17378	grey
AIPGENE1738	turquoise
AIPGENE17382	red
AIPGENE17384	darkred
AIPGENE17385	greenyellow
AIPGENE17386	purple
AIPGENE17388	pink
AIPGENE17390	magenta
AIPGENE17391	saddlebrown
AIPGENE17392	grey
AIPGENE17393	grey
AIPGENE17394	grey
AIPGENE17395	purple
AIPGENE17396	brown
AIPGENE17397	grey
AIPGENE17398	purple
AIPGENE17399	paleturquoise
AIPGENE174	salmon
AIPGENE1740	yellow
AIPGENE17400	brown
AIPGENE17401	paleturquoise
AIPGENE17402	magenta
AIPGENE17404	grey
AIPGENE17405	yellow
AIPGENE17406	black
AIPGENE17407	steelblue
AIPGENE17408	pink
AIPGENE17409	blue
AIPGENE1741	grey
AIPGENE17411	orange
AIPGENE17412	brown
AIPGENE17413	pink
AIPGENE17414	grey
AIPGENE17415	brown
AIPGENE17417	yellow
AIPGENE17418	grey
AIPGENE17419	brown
AIPGENE1742	lightyellow
AIPGENE17420	turquoise
AIPGENE17421	yellow
AIPGENE17422	lightgreen
AIPGENE17423	red
AIPGENE17424	magenta
AIPGENE17426	yellow
AIPGENE17427	yellow
AIPGENE1743	darkred
AIPGENE17430	pink
AIPGENE17431	grey60
AIPGENE17434	greenyellow
AIPGENE17436	darkgreen
AIPGENE17437	grey
AIPGENE17438	cyan
AIPGENE17439	grey
AIPGENE1744	grey
AIPGENE17440	grey
AIPGENE17441	blue
AIPGENE17443	lightgreen
AIPGENE17444	grey
AIPGENE17445	lightgreen
AIPGENE17446	green
AIPGENE17447	darkorange
AIPGENE17449	blue
AIPGENE1745	darkgrey
AIPGENE17450	lightyellow
AIPGENE17451	blue
AIPGENE17452	blue
AIPGENE17453	paleturquoise
AIPGENE17454	darkturquoise
AIPGENE17455	grey
AIPGENE17456	lightcyan
AIPGENE17457	blue
AIPGENE17458	cyan
AIPGENE1746	grey
AIPGENE17460	grey
AIPGENE17461	black
AIPGENE17462	turquoise
AIPGENE17466	turquoise
AIPGENE17468	magenta
AIPGENE17469	lightyellow
AIPGENE1747	lightcyan
AIPGENE17474	paleturquoise
AIPGENE17478	brown
AIPGENE1748	turquoise
AIPGENE17480	grey
AIPGENE17481	brown
AIPGENE17483	red
AIPGENE17485	turquoise
AIPGENE17486	turquoise
AIPGENE17487	blue
AIPGENE1749	purple
AIPGENE17491	brown
AIPGENE17493	darkgreen
AIPGENE17494	turquoise
AIPGENE17496	turquoise
AIPGENE17497	brown
AIPGENE17498	grey
AIPGENE175	cyan
AIPGENE1750	magenta
AIPGENE17500	red
AIPGENE17506	red
AIPGENE17507	paleturquoise
AIPGENE1751	turquoise
AIPGENE17510	purple
AIPGENE17513	grey60
AIPGENE17517	grey
AIPGENE17519	black
AIPGENE1752	yellow
AIPGENE17527	black
AIPGENE1753	darkred
AIPGENE17530	blue
AIPGENE17539	blue
AIPGENE1754	grey60
AIPGENE17541	grey
AIPGENE17543	grey
AIPGENE17544	blue
AIPGENE17545	grey
AIPGENE17547	blue
AIPGENE17549	brown
AIPGENE17550	royalblue
AIPGENE17553	yellow
AIPGENE17554	orange
AIPGENE17555	red
AIPGENE17556	cyan
AIPGENE1756	yellow
AIPGENE17560	turquoise
AIPGENE17562	black
AIPGENE17563	skyblue3
AIPGENE17564	blue
AIPGENE17568	green
AIPGENE1757	red
AIPGENE17570	turquoise
AIPGENE17572	grey
AIPGENE17575	pink
AIPGENE17577	grey
AIPGENE17578	grey
AIPGENE17579	grey60
AIPGENE1758	turquoise
AIPGENE17580	grey
AIPGENE17582	grey
AIPGENE17583	midnightblue
AIPGENE17584	grey
AIPGENE17590	brown
AIPGENE17591	turquoise
AIPGENE17593	pink
AIPGENE17594	grey
AIPGENE17596	grey
AIPGENE17597	turquoise
AIPGENE176	blue
AIPGENE17601	black
AIPGENE17602	salmon
AIPGENE17604	yellow
AIPGENE17606	grey
AIPGENE17607	green
AIPGENE17608	yellow
AIPGENE17610	grey
AIPGENE17611	black
AIPGENE17612	grey
AIPGENE17613	turquoise
AIPGENE17614	magenta
AIPGENE17615	grey
AIPGENE17617	darkorange
AIPGENE17618	red
AIPGENE17619	tan
AIPGENE1762	yellow
AIPGENE17620	yellow
AIPGENE17621	purple
AIPGENE17625	grey
AIPGENE17627	cyan
AIPGENE17628	darkgreen
AIPGENE17629	salmon
AIPGENE1763	grey60
AIPGENE17630	darkgrey
AIPGENE17631	yellow
AIPGENE17632	magenta
AIPGENE17633	magenta
AIPGENE17634	grey
AIPGENE17635	pink
AIPGENE17637	cyan
AIPGENE17638	grey
AIPGENE17639	midnightblue
AIPGENE17641	grey
AIPGENE17642	salmon
AIPGENE17643	pink
AIPGENE17645	brown
AIPGENE17647	grey
AIPGENE17649	blue
AIPGENE17651	royalblue
AIPGENE17652	tan
AIPGENE17653	darkolivegreen
AIPGENE17654	salmon
AIPGENE17655	brown
AIPGENE17656	grey
AIPGENE17657	brown
AIPGENE1766	greenyellow
AIPGENE17660	grey
AIPGENE17661	blue
AIPGENE17669	yellow
AIPGENE17670	brown
AIPGENE17671	blue
AIPGENE17673	red
AIPGENE17674	grey
AIPGENE1768	brown
AIPGENE17683	lightgreen
AIPGENE17684	yellow
AIPGENE17685	salmon
AIPGENE17686	darkred
AIPGENE17689	turquoise
AIPGENE1769	cyan
AIPGENE17690	turquoise
AIPGENE17691	turquoise
AIPGENE17692	lightcyan
AIPGENE17695	lightyellow
AIPGENE17696	grey
AIPGENE17698	brown
AIPGENE17699	blue
AIPGENE1770	turquoise
AIPGENE17707	yellow
AIPGENE17708	brown
AIPGENE1771	midnightblue
AIPGENE17712	blue
AIPGENE17717	yellow
AIPGENE17719	yellow
AIPGENE17720	brown
AIPGENE17724	grey
AIPGENE17725	turquoise
AIPGENE17726	blue
AIPGENE17727	skyblue
AIPGENE17728	skyblue
AIPGENE17729	black
AIPGENE17730	blue
AIPGENE17731	greenyellow
AIPGENE17732	pink
AIPGENE17733	darkred
AIPGENE17734	purple
AIPGENE17735	turquoise
AIPGENE17736	greenyellow
AIPGENE17739	lightgreen
AIPGENE1774	tan
AIPGENE17741	darkorange
AIPGENE17745	lightgreen
AIPGENE17746	tan
AIPGENE17747	grey
AIPGENE17748	tan
AIPGENE17749	salmon
AIPGENE1775	lightgreen
AIPGENE17750	blue
AIPGENE17755	blue
AIPGENE17756	pink
AIPGENE17758	lightyellow
AIPGENE17759	lightcyan
AIPGENE1776	darkgreen
AIPGENE17760	tan
AIPGENE17761	grey
AIPGENE17762	brown
AIPGENE17763	brown
AIPGENE17764	saddlebrown
AIPGENE17765	brown
AIPGENE1777	brown
AIPGENE17770	grey
AIPGENE17772	tan
AIPGENE17773	darkorange
AIPGENE17774	darkorange
AIPGENE17775	brown
AIPGENE17785	yellowgreen
AIPGENE17786	black
AIPGENE17787	salmon
AIPGENE17788	brown
AIPGENE17789	green
AIPGENE17791	salmon
AIPGENE17792	tan
AIPGENE17793	grey
AIPGENE17794	red
AIPGENE17795	magenta
AIPGENE17796	yellow
AIPGENE17797	darkgrey
AIPGENE17798	blue
AIPGENE17801	lightcyan
AIPGENE17802	grey
AIPGENE17803	lightgreen
AIPGENE17804	green
AIPGENE17805	black
AIPGENE17808	darkturquoise
AIPGENE17809	saddlebrown
AIPGENE1781	green
AIPGENE17811	grey
AIPGENE17812	pink
AIPGENE17813	tan
AIPGENE17814	cyan
AIPGENE17816	darkgrey
AIPGENE17817	lightyellow
AIPGENE1782	grey
AIPGENE17821	orange
AIPGENE17822	darkmagenta
AIPGENE17827	grey
AIPGENE17828	grey
AIPGENE17830	turquoise
AIPGENE17831	pink
AIPGENE17832	black
AIPGENE17833	brown
AIPGENE17834	turquoise
AIPGENE17835	blue
AIPGENE17836	grey
AIPGENE17839	cyan
AIPGENE1784	grey
AIPGENE17840	grey
AIPGENE17841	violet
AIPGENE17845	grey
AIPGENE17849	green
AIPGENE1785	yellow
AIPGENE17850	yellow
AIPGENE17851	salmon
AIPGENE17852	blue
AIPGENE17854	green
AIPGENE17856	turquoise
AIPGENE17859	grey
AIPGENE1786	turquoise
AIPGENE17860	turquoise
AIPGENE17861	grey
AIPGENE17863	grey
AIPGENE17866	brown
AIPGENE17867	grey
AIPGENE17868	green
AIPGENE17869	grey
AIPGENE1787	orangered4
AIPGENE17872	green
AIPGENE17874	grey60
AIPGENE17878	black
AIPGENE1788	brown
AIPGENE17885	purple
AIPGENE17886	turquoise
AIPGENE17887	lightgreen
AIPGENE17888	lightcyan
AIPGENE17889	darkolivegreen
AIPGENE1789	black
AIPGENE17891	green
AIPGENE17892	grey
AIPGENE17894	brown
AIPGENE17895	black
AIPGENE17896	white
AIPGENE17897	midnightblue
AIPGENE179	green
AIPGENE1790	green
AIPGENE17900	red
AIPGENE17901	grey60
AIPGENE17902	saddlebrown
AIPGENE17903	darkolivegreen
AIPGENE17904	lightyellow
AIPGENE17908	purple
AIPGENE1791	grey
AIPGENE17910	brown
AIPGENE17911	black
AIPGENE17912	grey
AIPGENE17913	grey
AIPGENE17914	grey
AIPGENE17916	yellow
AIPGENE17917	yellow
AIPGENE17918	turquoise
AIPGENE17919	darkorange
AIPGENE1792	turquoise
AIPGENE17920	brown
AIPGENE17921	blue
AIPGENE17924	tan
AIPGENE17929	grey60
AIPGENE1793	magenta
AIPGENE17930	grey60
AIPGENE17931	grey
AIPGENE17932	purple
AIPGENE17933	grey
AIPGENE17934	brown
AIPGENE17935	lightgreen
