,Sym_MMdarkgreen,Sym_MMpink,Sym_MMred,Sym_MMdarkturquoise,Sym_MMgreen,Sym_MMblue,Sym_MMlightyellow,Sym_MMbrown,Sym_MMlightcyan,Sym_MMcyan,Sym_MMgreenyellow,Sym_MMblack,Sym_MMdarkred,Sym_MMturquoise,Sym_MMmagenta,Sym_MMroyalblue
AIPGENE17005,0.178364243567878,0.156238603179983,0.0923000691600313,0.0217740711604851,0.410892764486019,-0.133714635268798,0.536732821995421,-0.243004383684333,0.255586183790581,0.071037289249553,-0.172543019109829,0.127253962803413,0.137494250589858,-0.189493503654915,-0.327224322891093,0.0681044861411363
AIPGENE17006,-0.257388283377876,-0.235359674733342,-0.135434084552489,0.266019082490945,0.21256934688447,-0.208520497253693,-0.136538540012199,-0.138731659559366,-0.276471714634242,-0.323964321401477,-0.368019196745904,0.360969118606403,0.118381595683049,0.223373804745336,0.329083074992601,0.173214247106764
AIPGENE17007,-0.0331125163608903,0.183733016745369,0.18841967452539,0.128448411993331,0.123581681609766,-0.233270437938469,-0.039146988038109,-0.147196708835387,-0.0251542025563567,0.167764759648028,0.118484361699438,-0.119225904210337,0.0338245442402261,-0.191281605003944,0.221256808450117,0.129741112708966
AIPGENE17008,0.101252850457839,0.425235276774921,0.189987723565215,0.0325774996345758,0.324872638591442,0.0555837683983186,0.242935053697682,-0.391322609179113,-0.233769755666137,0.251882419820273,0.103081356034653,-0.31016564714054,0.0222698920896609,-0.315042330759209,0.226458340761892,0.147386817740779
AIPGENE17009,-0.289384464896206,-0.48307344726307,-0.00218572603766607,-0.159096025992475,-0.208785187588287,-0.282824766554396,-0.0048426769911033,0.318660939774404,0.00309754618843768,0.1451437540627,-0.346015032483106,0.443419692070328,0.0926818307806426,0.262931263102019,0.0977782079226158,-0.168736935905062
AIPGENE1701,-0.255127656762345,0.0813243896649918,0.228777266585938,0.027735911233357,-0.0717975791335908,-0.324025328774304,-0.00588451145099334,0.0912647741733017,-0.0168190648873475,0.214976621704471,0.0427961448819871,0.0485588063645305,-0.261892976212881,-0.114481230489007,0.125111001817609,-0.151331522768882
AIPGENE17010,0.10507890401906,0.042575710675715,0.118457706300796,0.0263732624811233,-0.0403367610390813,0.183960169721182,0.422779765929404,0.0321742945764326,0.0227244791177526,-0.0126815547431584,-0.0868073663223892,-0.0633621013401026,0.000169908253079103,-0.131453983871524,-0.198682688627519,-0.257726948186356
AIPGENE17011,-0.0555359826669732,0.0870638906234556,0.362318244357389,0.0474403056910531,-0.373029768846912,-0.0701812045921663,-0.388787899409652,0.265811655285947,-0.0519942615091889,0.387102390282904,0.238617674776439,-0.123224196263198,-0.488555605106905,-0.233334419786393,0.101582014721941,-0.428472268991204
AIPGENE17012,-0.0029597473272893,-0.0145043769634308,0.0370603525820289,-0.35785747630486,-0.580291267464517,-0.272446600180793,-0.253934885451435,0.475439438803251,0.371407479300229,0.222510725414,0.601625302532714,-0.45590993332851,0.239715430163597,0.142829210755484,-0.224704720926204,0.126511001531093
AIPGENE17013,0.364907479548399,-0.0178797261755971,0.0264065498224511,-0.219708351005456,-0.353943200115491,-0.0104454840940534,0.131622785924724,0.321492899932333,0.374086115233593,0.00123587795021897,0.174022560406394,-0.18132862597958,0.0634398959018165,0.0326774125441689,-0.316786211179746,-0.079063370368215
AIPGENE17014,-0.280339936008694,-0.535173442427107,-0.205079034524836,-0.00866067319716665,-0.151151384287732,-0.159388846319058,0.096883737274556,0.315237383464258,0.224907842288939,-0.197315303915413,-0.318560042627319,0.451313112090734,0.0807569339067098,0.363014244707583,-0.242693157054708,-0.143172863103283
AIPGENE17015,0.130549323225479,0.165350491771686,-0.0116636946191224,-0.0757524542859582,0.136492029873602,-0.221239232929361,0.345788126971533,-0.0910995585002326,0.240723668268889,-0.0231418828979779,-0.00567524358324377,-0.0605970130506075,0.245875753535608,-0.00565191587736138,-0.299876310426781,0.193900168612519
AIPGENE17017,-0.0954261863421517,-0.310702006983717,0.223547615703387,0.0177112695587806,-0.414827422089701,-0.254996921158419,-0.200923502711675,0.455727623145008,0.0797802690721316,0.127746214129625,-0.0517515383290931,0.303687265141054,-0.235933755283796,0.0492205066616557,0.0200623799841787,-0.541708677756876
AIPGENE17020,0.0938927457000131,0.251396785982063,-0.0729611674206573,-0.339668270317423,-0.427222133836102,0.0218680738159858,-0.018216885507687,0.254834923312504,0.372485358638248,0.133256391519185,0.722901172487607,-0.768056206545296,0.0454197475650683,0.0547784490470956,-0.350076315002334,0.28963787408609
AIPGENE17021,-0.144888763090162,-0.592252490106707,-0.0894416476957885,-0.304765135919536,-0.558594689327951,-0.519485278870231,-0.363440134152236,0.703889523397121,0.537425683195091,0.0963216019609804,-0.0380608393575693,0.221654942006102,-0.0457917333839466,0.49289781396757,-0.339631674544477,-0.330402738554827
AIPGENE17022,0.0118837544226587,0.148709271701399,-0.330694259384939,-0.106398882049777,0.282816332346957,0.378118074097877,0.238148508085098,-0.305380286715942,-0.317168699439816,-0.157233923956881,0.102946797110112,-0.201200570632939,0.440598581483813,0.0659012712694118,0.279288698689088,0.411983972474917
AIPGENE17024,0.0372794782198296,0.316772409406265,0.555187731918997,0.762608304598877,0.360611174564701,0.0879181068592076,0.299910709375148,-0.408398279473362,-0.23663160298312,-0.232087372012466,-0.488277625537735,0.210957284193899,-0.362289844783015,-0.625098824782689,0.0116288598509265,-0.503609937554436
AIPGENE17026,-0.0204687456582021,-0.0585443243908725,0.138591169209965,-0.0356646114606975,-0.505837047811974,-0.299355494688371,-0.104025474465927,0.470452146534275,0.0792019002246926,-0.0360869068846619,0.138360119450844,-0.0752909821125736,-0.354768176346073,0.128905338168362,0.0311051807552364,-0.37724902740786
AIPGENE17027,0.1610023050817,0.463076936237534,0.738264667640873,0.340011454295678,-0.00390252899183813,-0.180673059646216,0.33441688743101,-0.0382875744597491,0.267542071662706,0.233270049668388,-0.00574443036804489,-0.159430735723507,-0.343815602540598,-0.677244919425767,-0.435459659995361,-0.526487224367352
AIPGENE17028,-0.17118954016252,0.0916347055395882,0.350256591860814,0.279984676722821,0.22670387622382,-0.0169464792086396,-0.203054114954951,-0.260676913871857,-0.166853070072997,0.330503987496207,-0.236771362748491,0.212698558132033,-0.120351067511837,-0.353388462266184,0.0708800502829006,-0.211244925946303
AIPGENE17030,-0.172981692929616,0.541233238271237,0.248424066987238,0.371129906878592,0.309802643835274,0.272453588573446,0.308970349926978,-0.443631405915779,-0.49046191530746,-0.0379532762892451,0.0448206002601517,-0.245064150837639,-0.453425115771808,-0.454106048722372,0.334739375042969,0.0717455235331349
AIPGENE17031,0.340949236229665,0.425727426521519,0.295194881285661,0.334074387216955,0.265664767451554,-0.106479516912777,0.161347146453439,-0.281114493805439,0.327380056253379,-0.0157387394475195,0.0112436453272943,-0.140914708773368,-0.136464648549199,-0.409789217754913,-0.413388943241991,-0.10738955688039
AIPGENE17032,0.0466148410301821,0.00708872623001782,0.602633277600382,0.185496233572175,-0.20491661324607,-0.461138768267266,-0.11261727617238,0.149111768571357,0.439097749289309,0.34255935293841,-0.0870079485507601,0.071995289285737,0.0993609294933302,-0.326291497849011,-0.507574452556472,-0.464622356478358
AIPGENE17033,0.222983370373451,0.422207624336605,0.506674649457778,0.525068352605182,0.0199991773100993,-0.0472135191864017,0.0821557674433159,-0.18368832813487,-0.122968899327021,-0.0946710029099256,-0.0578396486401983,-0.110313862290529,-0.298341373370127,-0.518025536555318,0.0784307889727505,-0.419869168744771
AIPGENE1704,-0.0567349630957411,0.0293707560495431,-0.125510368682641,0.375180840085887,0.328603027692842,0.0898420289256629,0.231238414692546,-0.318863212272467,-0.119271797538765,-0.443119632303544,-0.310714100623997,0.233581715493636,0.145056230935301,-0.041137214576274,0.101982206547212,0.19895183707534
AIPGENE17040,-0.0713361001264524,0.238075542829095,0.331354420302714,0.00450153561758987,-0.0243646550280107,-0.298211525656262,0.120610510491017,-0.0276369916112904,0.0994006343894391,0.405277764799684,0.228999328240745,-0.139472677844889,0.108200953721548,-0.249748898380031,-0.0836430927083515,0.153576697851225
AIPGENE17041,-0.301330802193991,-0.358379423763088,-0.341141049611649,-0.355561836286951,-0.0713500176949263,0.0604024849858581,0.0344934437929336,0.152820491500753,-0.0535068729625126,0.0526571533912189,-0.0915363377281333,0.231005814624544,0.135949634914691,0.373895112949522,0.0532419344671258,0.236652054593276
AIPGENE17043,0.474185052505021,0.407664702127131,0.147527830712193,-0.112929760213731,0.0341589747009034,-0.195827322788032,0.0676262643696401,-0.0592465062874674,0.303590293412945,0.124153496804756,0.455939462304589,-0.376945675033677,0.189087262181056,-0.211591572606278,-0.223003361431079,0.0527641819069964
AIPGENE17044,0.091891443998538,0.0352305426843234,0.477613944926774,0.204463670099398,-0.218011572587068,-0.380356206792747,-0.103273895333471,0.227526196307616,0.263792873898669,0.29186965763935,-0.0283860152254866,0.141667383167008,-0.378334994862581,-0.265086701094753,-0.254866305463498,-0.695174877647015
AIPGENE17046,-0.0765836249363038,0.400250643655434,0.595951643734025,0.1722872785026,-0.149527499979432,-0.0729292533622667,0.236503715838279,0.00999401356556262,0.0268107286766076,0.355667206652235,0.198869677199312,-0.312531601262404,-0.0554620390926466,-0.562863807577133,-0.0742670708804098,-0.323921198516702
AIPGENE17047,-0.167935406641917,-0.15097712876554,-0.258802261557185,0.105865229325296,0.0141660617860665,0.124840852969495,-0.0747234027398584,-0.0560147891703436,-0.240775975266551,-0.373508878265764,-0.152396415911323,0.0878086497134557,0.163448511313796,0.216086915730485,0.27995026650169,0.211823728186676
AIPGENE17049,-0.155198645531009,-0.0776943210629761,-0.0831837734647478,-0.029959500889012,-0.325803760300463,0.168518145583986,0.341093379092843,0.235405431828231,0.174292839696787,-0.300227015316083,0.0274747742649697,-0.235182056868382,0.116839600463807,0.088445746577494,-0.238088016446751,-0.0915516462742651
AIPGENE1705,0.401220650889639,-0.0846850202163486,0.209823530113776,-0.24393715116353,-0.378820527314993,-0.51276693648657,-0.359550999657011,0.427584678276476,0.833063053322471,0.230467397112602,0.302628068671449,-0.0954587644966716,0.342841053286976,0.016549727409792,-0.692355397168844,-0.303844700198523
AIPGENE17052,-0.083960049096998,0.404629936387406,-0.0377992776335255,0.373569192842501,0.322297077785062,0.857254349453871,0.767788564429403,-0.51157900183773,-0.416291702304697,-0.383565332379096,-0.118334956983223,-0.260412123289254,-0.150097121166637,-0.397838749096594,0.0630378500710622,0.179078413989024
AIPGENE17053,0.00934119147391231,0.0234939834108144,0.15458646008718,-0.0948426267581646,0.0358806445433344,0.329097776281648,0.237037392066009,-0.0914289242249991,0.0564704077618028,0.185767445723523,-0.0795248982967178,-0.0236377871657504,0.28777885521179,-0.239014133369382,-0.258608136925014,0.0136399798312823
AIPGENE17054,-0.283591394655697,0.126351585008148,0.0977121880386545,0.13938733784234,-0.311869360121005,0.107497684990975,-0.0998558266138426,0.115930166764665,-0.0711369955194215,-0.0289753468756733,0.363454336937029,-0.394733517645469,-0.0354228819301441,-0.0891384598454879,0.0223521180487463,0.0993181869991951
AIPGENE17057,-0.333158526244658,-0.639239811190062,-0.554331266562402,-0.453062193441513,-0.445725325889413,0.0195887526447449,-0.480493222494433,0.464938527123007,-0.138210613120389,-0.102240419399088,0.154045948047966,0.139765384784236,0.183215431311033,0.721508022768552,0.363046469853324,0.203445664167527
AIPGENE17059,-0.00970607169504495,0.116213472740061,-0.251242570897853,-0.249492248813796,-0.125705551992908,0.171746463947852,0.523706677742907,0.108702748044335,0.194036985989491,-0.152898612624496,0.212191371942391,-0.329723930413676,-0.0315983325180401,0.160034708620506,-0.256778404883357,0.284810770420087
AIPGENE17060,-0.281927538939576,-0.601546502471412,-0.6304254920787,-0.205599993970212,-0.053956761934945,0.274212246518667,-0.166693919154627,0.16658020584989,-0.43131414783779,-0.31496300613094,-0.383224280056259,0.449722079946939,-0.0540120529650114,0.648709191018349,0.503997618613745,0.0771992222641684
AIPGENE17061,0.198237454244145,-0.139323393682875,-0.193134787716308,0.12756045758733,0.274185754959139,-0.0765281192632518,-0.0316893020460444,-0.105919919128202,0.0562080940669116,-0.321356798575554,-0.279315423616578,0.362672659094795,-0.201143793584629,0.1496677445735,0.0474900518823606,-0.0997971285149431
AIPGENE17062,-0.0495278222220326,-0.534857140233815,-0.109343642618275,-0.226243069189439,-0.0785655647355448,-0.361125686600751,-0.31300755379041,0.186679971757117,0.375696874309867,0.105695935384304,-0.200571010106334,0.279892457750392,0.688564412547459,0.336369053960845,-0.240581293949967,0.0170977075986153
AIPGENE17065,0.0530686060878369,0.423154432874723,0.667718069017666,0.352289621078869,0.0247091876048269,-0.0625758003269953,0.334464419075714,-0.0860123376977733,-0.109067574797701,0.299327110384199,0.0275847079168231,-0.0373878831455139,-0.56182961361289,-0.634756110662456,-0.029763975414541,-0.415302498954989
AIPGENE17066,-0.178723983300808,-0.536044679435087,-0.188947698122741,0.0153436018432984,-0.120590587828616,-0.0233049593261974,-0.31074174474044,0.195544890966875,0.0944503613706645,-0.315771835887554,-0.442938142833531,0.388356545052229,0.115291299724563,0.33902679884,-0.081244586148363,-0.203554675635996
AIPGENE17067,-0.340383532478438,-0.532369060665053,-0.559328012354874,-0.300476027013237,-0.322394826762362,0.0676236072966202,-0.136497470152711,0.411215499791455,-0.183606067552775,-0.249785216416843,-0.103942014367688,0.167600115818658,0.0118646635900655,0.666648213120137,0.364374877921416,0.0256379569238968
AIPGENE17068,-0.130593652747681,-0.0333620837757294,-0.395431125980824,-0.648539143667252,-0.156294815688379,0.253839421064618,-0.127751316817224,0.125463835573213,-0.267405459398662,0.342432195202502,0.493738357918612,-0.378229843347085,0.167814237870593,0.328240779063426,0.335531372972185,0.506789842767086
AIPGENE17069,0.362600706652842,0.20764204881129,0.277285953824367,0.543543101509914,0.184039003196001,0.183201982250919,0.43438619869264,-0.266364701483534,0.0315344848529157,-0.533606627425254,-0.398488097993756,0.128591452781139,0.00735283134162301,-0.376529762479492,-0.24334133243372,-0.313248517888755
AIPGENE17072,0.400152274037246,0.159295102565679,0.186959963325602,0.430299574322161,0.658144475909032,-0.101324096186078,-0.0381118505726354,-0.60041680495437,-0.106837218479384,-0.108296565829497,-0.428286422164705,0.334371063505688,0.272872657246244,-0.324477605126446,0.114715657732237,-0.00862281022293488
AIPGENE17073,-0.41877265796696,-0.838072711761124,-0.434581684103105,-0.532741405166537,-0.548399771404212,-0.289499086684979,-0.374741979877392,0.734131276989373,0.222949579460323,0.0646670878951767,-0.118052638892675,0.403853293435708,0.0724182496838131,0.782362622777171,-0.0559393627289019,-0.205003868664661
AIPGENE17074,-0.131894286405695,0.0994252359524824,0.391915293179879,-0.320229087029806,-0.74059988044387,-0.352579354848953,-0.114162799060868,0.635276505067555,0.37278264355791,0.438020729040636,0.553715598614569,-0.472543736462992,-0.176458558445766,-0.0751309286669258,-0.289516043332027,-0.289197881618121
AIPGENE17075,-0.288189009050538,-0.148163143954681,0.0674034692538669,-0.26859367415674,-0.408894950669854,0.192130850011509,-0.142555128422375,0.334523150155026,-0.189442671430667,0.388754931916965,0.198411016534326,-0.137530579445375,-0.208051467286564,0.0474086442837498,0.170496522186685,-0.0427215074615548
AIPGENE17077,0.110523552160042,0.0852662251079292,-0.319891423167505,0.0380134118807097,0.432638062893605,0.338737403598266,0.131121233864733,-0.472848236698862,-0.199714354427262,-0.331573314338957,-0.107406466236042,-0.0675250555037319,0.636726055971669,0.045700823588488,0.149966456256725,0.403850127034767
AIPGENE17078,-0.220346579524711,-0.302435934731175,0.181923353789259,-0.400404966658247,-0.522776899134939,-0.448473291059798,-0.504514087006805,0.5578191526076,0.419347338257657,0.553584065591208,0.310613761023336,-0.00810602270481967,0.154065951081091,0.131402132408007,-0.222103096031081,-0.122829670581389
AIPGENE17080,-0.324658178021632,-0.608968649149955,-0.192402449844596,0.258974136974571,0.114312947389695,-0.00805718179350541,-0.130499220244623,0.0747314619669604,-0.118931980967191,-0.31617438306073,-0.74283594360026,0.818601082857624,-0.151743767902529,0.281534448756769,0.0825751727220884,-0.320859463571966
AIPGENE17082,-0.213918713592514,0.043926939555877,-0.340786028403024,-0.18402871813084,0.304229344283893,0.0602154772921373,0.245963676286338,-0.236142882324906,-0.467859923148099,-0.0280647223046302,0.0795449409133635,0.0427698652748767,0.121750030421781,0.200072646755651,0.634681766657256,0.470441482063301
AIPGENE17083,0.33257902222995,0.487032301199686,0.928737538924943,0.252303069209506,-0.133141514845486,-0.385899440403076,0.0496725365885824,0.030185997657104,0.294542092286506,0.531396459271397,0.142488867011839,-0.212586318811377,-0.228284020035813,-0.754455188179746,-0.360756741331386,-0.616246268192167
AIPGENE17084,0.193771839018649,0.0912638315863246,-0.159470807219699,0.146993368121468,0.153803653294658,0.240150132193565,0.537019395690054,-0.162409106852439,0.073717586137656,-0.400287916827719,-0.192439192507168,-0.108253424227237,-0.021227074444128,-0.00580240992570226,-0.151763264408745,0.0715591263293984
AIPGENE17085,-0.236909916363472,-0.346081627102187,-0.506761527647283,-0.0928912263800154,0.25326900059568,0.227318445214999,0.0172724817295553,-0.14159017195956,-0.354860252241245,-0.270834058701779,-0.284908447477267,0.267223155280958,0.347099293211452,0.39438437932189,0.466145892223281,0.249747744255798
AIPGENE17086,0.112545450507943,0.101868650738791,0.541348008117782,0.562197195071021,0.0932558206451711,-0.219965352331679,0.369337566088426,-0.0738736704566258,0.18313385087194,-0.144983874668938,-0.468418533730128,0.365867275263189,-0.280180074086641,-0.44471252890691,-0.350673289746191,-0.561315784031383
AIPGENE17087,0.0763384407350342,-0.047684856349085,0.00182973998674359,0.238093465474691,0.399500736567121,0.192576884598171,0.032134033139971,-0.421785255080559,-0.0721068471694263,-0.139607919392201,-0.365298411262099,0.166780169466666,0.632393038093837,-0.14199987341258,-0.0268987362191569,0.0997728875304841
AIPGENE17088,-0.0238104314296484,-0.212965229538686,-0.29482162811599,-0.52011879533418,-0.122108896029838,-0.203354542643169,-0.447162391810252,0.158696168039338,0.00997791173345107,0.297342781207689,0.238810726355155,-0.0486054280160891,0.599568592619015,0.38045369314453,0.200338107489875,0.309028987909064
AIPGENE17089,0.0185298122968152,0.244582174753084,-0.220107387311736,0.0268566094551133,0.276273366683936,0.367172051605043,-0.0235581123213135,-0.411016139065801,-0.396145596886269,-0.101027773777196,0.115182037099206,-0.363540764747509,0.260770520498285,-0.0103547017700335,0.36478589331263,0.463284776645577
AIPGENE17090,-0.0417820074062889,0.114451279430239,-0.0446549660452954,-0.496877376567102,-0.373449955941707,-0.0941190778384959,-0.121885492811342,0.29456828203959,0.0384259194193271,0.413958378789198,0.611782715176224,-0.55516116933592,0.199099447675357,0.128979388813701,0.0783790683001839,0.229480395980514
AIPGENE17092,-0.413179827233077,-0.428890459668338,0.177849078430471,-0.243489409046108,-0.637902245367092,-0.614050737078579,-0.503722205705266,0.720752998160552,0.274019307690971,0.379115154623326,0.130974594678557,0.228688863203107,-0.171576463319326,0.273329038341969,-0.0687871166232903,-0.370299931158373
AIPGENE17093,0.137992572161625,-0.157815147777255,-0.227664739642064,-0.659201529906481,-0.48417025929084,-0.181067041547989,-0.417766850990664,0.497804858921201,0.475046396878316,0.381886026630766,0.583064092829376,-0.368994411645825,0.232741092727192,0.363099852505424,-0.34797392210358,0.0766667097241758
AIPGENE17094,-0.183477982521694,-0.503044864556103,-0.0906040917535171,-0.310678359976229,-0.0482111888507593,-0.287252276363792,-0.618756857371525,0.185785996688209,0.0988428822044184,0.358129551057087,-0.159308332403551,0.400380655694817,0.244097697972603,0.31278701475165,0.0832781503557664,-0.067013712682776
AIPGENE17095,-0.0878335010189366,0.409707619691571,0.345012272386708,0.641273638204649,0.655437600683701,0.15896568979799,0.421340285952533,-0.684546183996788,-0.601090193367139,-0.0958359650469416,-0.434121033631575,0.234580313642459,-0.299500622407205,-0.542500229449778,0.414001574844272,-0.0347409455159174
AIPGENE17097,0.361571910195961,0.0621223924643531,0.461217191014751,0.237337135759729,-0.0899452020738236,-0.365094990085322,0.0454206352392089,0.156192504557845,0.655931520523978,0.0856811042017854,-0.143593800332936,0.129154171189878,-0.125676058025302,-0.31187312804443,-0.768392428201346,-0.590893202495261
AIPGENE17098,-0.360703600693034,-0.0143227876843258,-0.063778761941808,0.210392147778242,0.0949969990301911,0.176006126499483,0.0373917082630954,-0.112065570994707,-0.59667059486816,-0.232306582387491,-0.116310791332651,0.191077736284697,-0.33320575166058,0.015885017475281,0.565806413329012,0.0867299951347423
AIPGENE17099,0.0921020250364098,-0.0898821626376027,-0.0205782143835496,-0.264405966226829,-0.264433225502012,0.161518924287134,-0.0822182338921646,0.216252791704944,0.241521285026886,0.183127820096311,0.156176256431778,-0.126950329366711,-0.117100309740413,0.0378769930413243,-0.320434671419574,-0.194002208906181
AIPGENE171,-0.00542546524995761,0.14826845189178,0.49658583450433,0.0504656438145323,-0.544292295808079,-0.305787770545064,-0.397483585328388,0.41990198401264,0.125753359783544,0.317581998913689,0.375049038109966,-0.281344807273313,-0.390703451458992,-0.217642620273549,-0.0388757127505004,-0.44427326501279
AIPGENE17101,0.0330234882859286,0.108214664288285,0.280900313228662,-0.279534290029686,-0.376031718318094,-0.199270090035015,-0.233550593131639,0.282162157873041,0.0456037672729576,0.523225022164069,0.352793806745286,-0.349985723293422,-0.119143794099395,-0.0884145084725581,0.0806132538304989,-0.0567486798761539
AIPGENE17102,0.210645699515999,-0.0795493210723864,0.289616640345487,0.0487040462635117,0.117003987928201,-0.478342806465016,-0.2900017168596,0.0340685256343844,0.203736135428241,0.34412009317495,-0.139130171367079,0.337766757860747,0.0432546490259882,-0.106948870905826,-0.12146176629682,-0.240338000545128
AIPGENE17103,0.00566056323151515,-0.133648707356615,-0.00521027812876136,0.0727822829048884,0.0810511000560458,-0.241211686818194,0.0910865344369371,0.052675828313997,0.130874136176987,-0.280598390605414,-0.170195225922997,0.277961707694192,0.116572148020116,0.0924778915932754,-0.0938946052669439,-0.205145627749904
AIPGENE17104,0.63628001669277,0.830990257000286,0.262991037882628,0.526517848456578,0.376998852986255,0.296921940016539,0.372554546027454,-0.54236160724373,-0.082958401484455,-0.349763725773715,0.167084100045044,-0.454287429843616,-0.285722849425212,-0.617473772870954,-0.0708128751852747,0.0585220891629502
AIPGENE17105,0.125562319716718,0.181772297105013,0.138906567743246,0.290063734273344,0.0960784653184611,-0.165837449449342,0.0475659976766517,-0.133868948433567,0.240520971172053,-0.148623290998491,0.00764960865081233,-0.152789256303255,0.0327012219133319,-0.160269639659774,-0.198569530816192,0.00850442059536246
AIPGENE17106,-0.167398490379039,0.0900786828830176,0.322721836470635,0.144359957224736,-0.292023538986016,0.170026619128385,0.0891160674905431,0.158806948860383,0.166335967580579,0.0788090326011418,0.168110676721613,-0.141283498949736,-0.184334030294979,-0.322868850860325,-0.285898061496984,-0.248784755871681
AIPGENE17107,0.184572058898208,-0.224727702752027,-0.358520257300829,-0.606245798962288,-0.254466719553983,-0.233147029378699,-0.198248594004176,0.347647036018355,0.435525289873406,0.19095732108941,0.380177648728399,-0.164633898504654,0.426562563830207,0.447766528286011,-0.178303692446973,0.209049357380198
AIPGENE17108,0.0890626098633121,-0.0718054783060155,0.0931209576796586,0.196969869419612,0.412394271282365,-0.35042122859406,-0.28804063540242,-0.318861977568647,-0.147002295388779,0.033085936512883,-0.309291827451582,0.437201376888284,0.338243846402046,-0.0533309203203583,0.314139255983252,0.029961492125723
AIPGENE17109,0.271860950660956,-0.0769982544686178,-0.349258825570722,0.148433110013693,0.288457505456103,0.283381326505051,0.215588615756446,-0.291984422811435,-0.0662415715202013,-0.649945790559609,-0.23493516483638,0.134485797357356,0.328754099324938,0.147051344527807,0.0539655763539235,0.324633287598958
AIPGENE1711,0.449538309960036,0.474274203559549,-0.152043283395153,0.199933973600056,0.527962196493216,0.405604339367559,0.00405909074554807,-0.63152906466978,-0.321972922790836,-0.184450173046735,0.0591510834322073,-0.317917093347133,-0.00753302818260996,-0.208876479116861,0.238554023499102,0.363673908271441
AIPGENE17110,0.23784317250921,-0.0459852157694042,-0.177431925449105,0.396786595861733,0.520830509624615,0.292621234250588,0.112110546431432,-0.475731967245174,-0.305255285674426,-0.44820752156101,-0.506708164797754,0.372299263062222,0.00739958572269858,-0.0608479471443152,0.334544522937746,0.118355331433382
AIPGENE17111,-0.284896449014944,-0.197228650016231,-0.625770279388094,-0.37917409025732,0.357282796387796,0.327606773554562,0.142258690619275,-0.265961417312004,-0.338548116065659,0.05731591847923,-0.0591490134882564,0.0809295302266417,0.190854888406089,0.410578230969611,0.380737523919766,0.660269551866238
AIPGENE17113,0.120074096421569,0.519048172498914,0.315803675075855,-0.225096580811536,-0.0997569448803936,-0.0670487823347566,-0.0513034993964239,0.017308873541933,0.277661352017207,0.554200440457973,0.613597207309843,-0.570058239115108,-0.129834810558248,-0.379171042778601,-0.321875608837643,0.130383380139953
AIPGENE17114,0.0701450787675773,0.36585331602967,0.205159379122806,-0.045446677511726,0.079899152760544,-0.332584188334228,-0.325301683586859,-0.156132092256843,0.0680265577350338,0.343705059814213,0.461480674095609,-0.318973723807152,0.159869164850757,-0.204372376608083,0.0486000907766449,0.255027154669329
AIPGENE1712,0.103150320596796,0.00150065853664771,0.499574996332761,0.1019568485567,-0.145303634146639,-0.253833737024617,0.0889599545773628,0.163345072475815,0.296493659032629,0.20981920483475,-0.0983300328637381,0.12052249023563,0.0851103206243328,-0.341346687255953,-0.246686655712518,-0.480984742405075
AIPGENE17120,0.0856992787237514,0.390962215346615,0.225346867939078,0.207907152226141,-0.133503795352598,0.155437475182443,0.239706525428544,0.0487747295085625,0.00207663553195511,-0.147450305874186,0.206234001779339,-0.344475622333515,-0.553738437227922,-0.291037437957437,-0.108894017746785,-0.0428870238369552
AIPGENE17121,0.241059099989397,0.0857167446493809,0.084159755201666,0.159962453363678,0.511782918957509,-0.0196676939549839,0.184041656842734,-0.382095653691519,0.0660757436090983,0.12937382386893,-0.304249001983247,0.295441562276177,-0.0109279822910867,-0.210261122908568,-0.0998565265397209,0.0666517342462278
AIPGENE17122,-0.0661513974289988,0.263546244022522,-0.185996168231629,-0.150070034493858,0.0688629222858784,-0.0983475816611709,0.103476721597322,-0.0452893290813179,-0.135348699845901,0.10920506918523,0.397193121037843,-0.293998432027339,-0.309790423907131,0.0980830581099745,0.262436907266415,0.398967124740319
AIPGENE17123,0.151838820184407,0.089805853010293,0.141270932643047,0.329863603808694,0.0566508902736941,0.282221044227459,-0.0703337743440434,-0.163042000549353,-0.090489147846968,-0.181208511323815,-0.189707808554075,0.0427082865748579,-0.261075246571494,-0.234009680154206,-0.0958684363468174,-0.0853302600638958
AIPGENE17124,0.303615953979913,0.308335853651466,-0.209283405021905,0.423641307402492,0.966138506695849,0.324689518344164,0.246003025154139,-0.904153080169539,-0.399576330241062,-0.407930727203922,-0.408742870741146,0.219848457988721,0.146895826828328,-0.21087419665852,0.312229631206857,0.462132055626341
AIPGENE17125,-0.0318366747709417,0.102334192461335,0.196598218914378,0.0163880907060248,0.0147770217961178,-0.374568575020609,-0.342623714657712,-0.0333724331107788,-0.198906043731858,0.294237939561353,0.0671336812184312,0.00337064571219035,0.0378138897035842,-0.0626991176637234,0.344436228320712,0.0133490992743649
AIPGENE17126,-0.0112667158452877,-0.294783056793976,0.283321757884714,-0.103208487312837,-0.47412103726602,-0.393053233256382,-0.521810339973385,0.528443171852176,0.178792183659654,0.353334310910141,0.012581247222699,0.157474877244809,-0.223675999679406,0.089747537353729,-0.0496991465832125,-0.505670559321241
AIPGENE17127,0.0650455735064196,0.271522739556915,0.0977683797017662,0.145034870959112,0.381366279890131,-0.138455821025668,0.140975263383484,-0.355807501689283,0.0744359323548423,0.0984758243226327,0.00645163058577696,-0.100034919585215,0.287010699429526,-0.21812573541553,-0.0580766018960343,0.287649462187892
