"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 4 14 "GO:0006754;GO:0015985;GO:0015986" "ATP biosynthetic process" 1
0 0.32107612591989 2 20 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.85213874769456
0 0.983497964204395 4 39 "GO:0006766" "vitamin metabolic process" 1
0 0.864247673556193 -1 19 "GO:0006767" "obsolete water-soluble vitamin metabolic process" 1
0 1 -1 12 "GO:0006775" "obsolete fat-soluble vitamin metabolic process" 1
0 0.483550827459935 4 16 "GO:0006778;GO:0006779;GO:0033014;GO:0042168" "porphyrin-containing compound metabolic process" 1
0 0.650202002592292 3 10 "GO:0006783" "heme biosynthetic process" 1
0 0.99709196877599 2 144 "GO:0006790" "sulfur compound metabolic process" 1
0 0.00751303359732811 4 1183 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.122216331018605
0 1 2 13 "GO:0006801" "superoxide metabolic process" 1
0 0.94152791000357 2 27 "GO:0006805" "xenobiotic metabolic process" 1
0 0.993841659042405 3 701 "GO:0006811;GO:0055085" "transmembrane transport" 1
0 0.544287269963897 2 394 "GO:0006812" "monoatomic cation transport" 1
0 0.0361319910382422 2 76 "GO:0006813;GO:0071805" "potassium ion transport" 0.305744695467099
0 0.88586895058391 2 63 "GO:0006814" "sodium ion transport" 1
0 0.456439239818989 2 133 "GO:0006816;GO:0070588" "calcium ion transport" 0.973221294393709
0 0.999194910557638 4 161 "GO:0006820;GO:0015711" "monoatomic anion transport" 1
0 0.957373846544249 2 30 "GO:0006821;GO:1902476;GO:0098656;GO:0098661" "inorganic anion transmembrane transport" 1
0 0.292636490946112 3 19 "GO:0006826" "iron ion transport" 0.821733717879931
0 0.83245262217706 2 17 "GO:0006829" "zinc ion transport" 1
0 1 2 15 "GO:0006835" "dicarboxylic acid transport" 1
0 0.870287125061385 4 48 "GO:0006836" "neurotransmitter transport" 1
0 0.652462300670233 4 33 "GO:0006839" "mitochondrial transport" 1
0 0.950646002403116 3 61 "GO:0006865" "amino acid transport" 1
0 0.999089470677998 3 89 "GO:0006869" "lipid transport" 1
0 0.106027243752446 2 115 "GO:0006873;GO:0055082;GO:0030003;GO:0006875" "intracellular chemical homeostasis" 0.516985552870454
0 0.0562867435574979 2 81 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "obsolete divalent inorganic cation homeostasis" 0.364993419563569
0 0.770290618091127 2 14 "GO:0006879" "intracellular iron ion homeostasis" 1
0 0.449251000001618 4 15 "GO:0006885" "regulation of pH" 0.961152649663325
0 0.448038585107114 3 251 "GO:0006886" "intracellular protein transport" 0.961152649663325
0 0.0560379543995505 4 97 "GO:0006887" "exocytosis" 0.364993419563569
0 0.377849500831824 2 22 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.87592384283741
0 0.685104432414737 2 11 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 5 15 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 0.343734461186281 2 48 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.855698996606423
0 0.864247673556193 2 19 "GO:0006893;GO:0043001;GO:0061951" "Golgi to plasma membrane transport" 1
0 0.349530534326096 3 21 "GO:0006895" "Golgi to endosome transport" 0.855698996606423
0 0.780469525338817 2 231 "GO:0006897;GO:0098657" "import into cell" 1
0 0.855375724411781 3 96 "GO:0006898" "receptor-mediated endocytosis" 1
0 0.716528200496245 2 12 "GO:0006901" "vesicle coating" 1
0 0.813866765511455 3 16 "GO:0006904;GO:0048278;GO:0140056;GO:0022406" "membrane docking" 1
0 0.770290618091127 2 14 "GO:0006906" "vesicle fusion" 1
0 0.562947587679439 4 29 "GO:0006907;GO:0044351" "macropinocytosis" 1
0 0.0719696965804714 3 23 "GO:0006909" "phagocytosis" 0.417867130607229
0 0.84918469336046 5 18 "GO:0006911;GO:0099024;GO:0010324" "membrane invagination" 1
0 0.366442859589688 2 87 "GO:0006913;GO:0051169" "nuclear transport" 0.87592384283741
0 0.100185675242228 2 64 "GO:0006914;GO:0061919" "autophagy" 0.494896254403362
0 0.0011030835283035 2 382 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "obsolete death" 0.0292775975379974
0 0.685104432414737 2 11 "GO:0006921" "cellular component disassembly involved in execution phase of apoptosis" 1
0 0.310485335477203 -1 447 "GO:0006928" "obsolete movement of cell or subcellular component" 0.839377977142524
0 0.0921083737086124 3 55 "GO:0006935;GO:0042330" "taxis" 0.469547448400621
0 0.129612020906809 6 35 "GO:0006937" "regulation of muscle contraction" 0.575681998904228
0 0.0424233909866977 2 20 "GO:0006940" "regulation of smooth muscle contraction" 0.336485671030215
0 0.0816034150807208 3 17 "GO:0006941;GO:0060048" "striated muscle contraction" 0.452950601292462
0 0.793222019383235 3 15 "GO:0006942;GO:0055117" "regulation of cardiac muscle contraction" 1
0 3.39872411844119e-05 2 1036 "GO:0006950" "response to stress" 0.00229735241071148
0 2.38750537354179e-08 2 284 "GO:0006952" "defense response" 1.12630565996834e-05
0 0.0328220320529833 4 75 "GO:0006954" "inflammatory response" 0.296996912518672
0 2.71507897643609e-07 2 254 "GO:0006955;GO:0045087;GO:0140546;GO:0098542" "immune response" 6.40419253566863e-05
0 0.0611263561004012 3 22 "GO:0006959" "humoral immune response" 0.384212412668338
0 0.016331258881998 2 34 "GO:0006970" "response to osmotic stress" 0.19881990651826
0 0.504809652899738 4 328 "GO:0006974" "DNA damage response" 1
0 0.00903398154593961 -1 14 "GO:0006977" "obsolete DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest" 0.136151566872215
0 0.41883090032458 2 120 "GO:0006979" "response to oxidative stress" 0.923287276766919
0 0.538489674286822 5 28 "GO:0006984;GO:0030968;GO:0034620;GO:0035967" "cellular response to topologically incorrect protein" 1
0 0.257636971909585 2 52 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.775865826132263
0 0.793222019383235 -1 15 "GO:0006987;GO:0032069;GO:0032075" "obsolete regulation of nuclease activity" 1
0 0.218081476072678 2 1195 "GO:0006996" "organelle organization" 0.724506593924548
0 0.405899078202566 4 23 "GO:0006997" "nucleus organization" 0.916251094845033
0 0.292636490946112 3 19 "GO:0006998;GO:0007077;GO:0051081;GO:0030397;GO:0071763" "nuclear envelope organization" 0.821733717879931
0 0.533745792150801 3 89 "GO:0007005" "mitochondrion organization" 1
0 0.633664164933566 4 21 "GO:0007006" "mitochondrial membrane organization" 1
0 0.532686403822067 2 38 "GO:0007009" "plasma membrane organization" 1
0 0.107865644135869 2 284 "GO:0007010" "cytoskeleton organization" 0.52150255674211
0 0.187366948935248 5 73 "GO:0007015" "actin filament organization" 0.683871243018981
0 0.963309379789735 2 305 "GO:0007017" "microtubule-based process" 1
0 0.9783575211619 2 156 "GO:0007018" "microtubule-based movement" 1
0 0.650202002592292 3 10 "GO:0007029" "endoplasmic reticulum organization" 1
0 0.775821449031953 2 40 "GO:0007030" "Golgi organization" 1
0 1 3 10 "GO:0007031" "peroxisome organization" 1
0 0.532686403822067 3 38 "GO:0007033" "vacuole organization" 1
0 0.279809132907103 2 27 "GO:0007034;GO:0007041" "vacuolar transport" 0.80487779542028
0 0.83245262217706 6 17 "GO:0007040;GO:0080171" "lysosome organization" 1
0 0.347537927819228 6 39 "GO:0007043" "cell-cell junction assembly" 0.855698996606423
0 0.270957217123469 2 440 "GO:0007049" "cell cycle" 0.785401334427014
0 0.553846229650963 5 39 "GO:0007051" "spindle organization" 1
0 0.17017707978982 2 22 "GO:0007052" "mitotic spindle organization" 0.66211164858431
0 0.942570184550532 2 44 "GO:0007059" "chromosome segregation" 1
0 0.716528200496245 2 12 "GO:0007062" "sister chromatid cohesion" 1
0 0.650202002592292 3 10 "GO:0007076" "mitotic chromosome condensation" 1
0 0.672672773838721 2 34 "GO:0007088;GO:0051783" "regulation of nuclear division" 1
0 0.815267223007629 2 30 "GO:0007093" "mitotic cell cycle checkpoint signaling" 1
0 0.744819633780052 2 13 "GO:0007140" "male meiotic nuclear division" 1
0 0.0580146336368639 2 242 "GO:0007154" "cell communication" 0.37363008079441
0 0.216254155664912 2 420 "GO:0007155;GO:0022610" "cell adhesion" 0.719702983667882
0 0.79013044398141 2 41 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 1
0 0.487326058215608 2 26 "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 1 4 11 "GO:0007158" "neuron cell-cell adhesion" 1
0 0.350079292729284 4 30 "GO:0007160" "cell-matrix adhesion" 0.855698996606423
0 0.429609924650809 2 43 "GO:0007162" "negative regulation of cell adhesion" 0.937195292272921
0 0.0347981945406859 2 68 "GO:0007163" "establishment or maintenance of cell polarity" 0.298523954699436
0 2.06636542935863e-07 2 888 "GO:0007166" "cell surface receptor signaling pathway" 6.19125159502497e-05
0 5.32135758834341e-05 3 257 "GO:0007167;GO:0007169" "enzyme-linked receptor protein signaling pathway" 0.00304284902097091
0 0.0309063806792516 8 38 "GO:0007173;GO:0038127" "epidermal growth factor receptor signaling pathway" 0.29015094697387
0 0.733500602424425 6 49 "GO:0007178;GO:0141091" "cell surface receptor protein serine/threonine kinase signaling pathway" 1
0 0.553846229650963 4 39 "GO:0007179;GO:0071559;GO:0071560" "cellular response to transforming growth factor beta stimulus" 1
0 0.349981823639105 4 317 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.855698996606423
0 0.00926190885415851 2 31 "GO:0007187;GO:0007188" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.136151566872215
0 0.30117770436784 2 11 "GO:0007189" "adenylate cyclase-activating G protein-coupled receptor signaling pathway" 0.825230765078916
0 0.0435095409281253 3 14 "GO:0007193" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" 0.336485671030215
0 0.413696837736072 2 14 "GO:0007200" "phospholipase C-activating G protein-coupled receptor signaling pathway" 0.916251094845033
0 0.220007149645238 2 41 "GO:0007204;GO:0051480" "positive regulation of cytosolic calcium ion concentration" 0.725792817098888
0 0.2091522077934 -1 16 "GO:0007205" "obsolete protein kinase C-activating G protein-coupled receptor signaling pathway" 0.712709688768538
0 0.212264358817127 5 24 "GO:0007215" "glutamate receptor signaling pathway" 0.712709688768538
0 0.731748906459443 2 105 "GO:0007218" "neuropeptide signaling pathway" 1
0 0.183219730298463 3 64 "GO:0007219" "Notch signaling pathway" 0.672637414539299
0 1 3 11 "GO:0007220" "Notch receptor processing" 1
0 0.326521091550806 5 29 "GO:0007224" "smoothened signaling pathway" 0.852408970083616
0 0.0512763161959255 2 21 "GO:0007229" "integrin-mediated signaling pathway" 0.363753416021471
0 0.377031001090568 3 13 "GO:0007249" "canonical NF-kappaB signal transduction" 0.87592384283741
0 0.292636490946112 3 19 "GO:0007250;GO:1901222" "regulation of non-canonical NF-kappaB signal transduction" 0.821733717879931
0 0.124852473550011 7 27 "GO:0007254;GO:0031098;GO:0051403" "stress-activated protein kinase signaling cascade" 0.573227780021583
0 0.0548007740476413 -1 15 "GO:0007257" "obsolete activation of JUN kinase activity" 0.36425748188295
0 0.262545425691706 5 10 "GO:0007259;GO:0097696" "cell surface receptor signaling pathway via STAT" 0.775865826132263
0 0.213646088240382 2 175 "GO:0007264" "small GTPase-mediated signal transduction" 0.713666017669378
0 0.143241245746137 4 36 "GO:0007265" "Ras protein signal transduction" 0.599326453931176
0 0.138141759719051 2 173 "GO:0007267;GO:0023052" "signaling" 0.593789295193278
0 0.0853476839873378 4 103 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "chemical synaptic transmission" 0.46014594195459
0 0.0837921160756133 2 24 "GO:0007269;GO:0099643" "signal release from synapse" 0.455664907880929
0 0.606603819161426 2 20 "GO:0007270;GO:0035249" "neuron-neuron synaptic transmission" 1
0 0.9278171716897 3 25 "GO:0007272;GO:0008366;GO:0042552" "axon ensheathment" 1
0 0.362599805915478 2 682 "GO:0007275" "multicellular organism development" 0.87592384283741
0 0.768696591339727 3 131 "GO:0007276;GO:0007283;GO:0048232" "gamete generation" 1
0 0.652529829306285 2 55 "GO:0007281" "germ cell development" 1
0 0.578051049837272 3 19 "GO:0007286" "spermatid development" 1
0 0.212264358817127 4 24 "GO:0007292;GO:0048477" "female gamete generation" 0.712709688768538
0 0.744819633780052 2 13 "GO:0007297;GO:0007298" "follicle cell of egg chamber migration" 1
0 1 3 10 "GO:0007309" "oocyte axis specification" 1
0 0.877807876419075 3 20 "GO:0007338" "single fertilization" 1
0 1.33688691006641e-05 2 187 "GO:0007346" "regulation of mitotic cell cycle" 0.0013277397891028
0 0.257636971909585 3 52 "GO:0007368;GO:0009855;GO:0009799" "specification of symmetry" 0.775865826132263
0 0.548007412059256 4 18 "GO:0007369" "gastrulation" 1
0 0.61771832603982 2 189 "GO:0007389" "pattern specification process" 1
0 0.413696837736072 5 14 "GO:0007391" "dorsal closure" 0.916251094845033
0 0.923160543000735 4 181 "GO:0007399" "nervous system development" 1
0 0.271447456894467 2 44 "GO:0007409" "axonogenesis" 0.785615569263588
0 0.363638807715434 2 125 "GO:0007411;GO:0097485" "neuron projection guidance" 0.87592384283741
0 0.132708886869814 6 13 "GO:0007413;GO:0106030" "axonal fasciculation" 0.575681998904228
0 0.901004082500475 6 22 "GO:0007416" "synapse assembly" 1
0 0.783672707309109 4 28 "GO:0007417" "central nervous system development" 1
0 0.900041586820317 2 78 "GO:0007420" "brain development" 1
0 1 4 13 "GO:0007422" "peripheral nervous system development" 1
0 0.257636971909585 4 52 "GO:0007423;GO:0001654" "sensory organ development" 0.775865826132263
0 0.262545425691706 5 10 "GO:0007435" "salivary gland morphogenesis" 0.775865826132263
0 0.606603819161426 2 20 "GO:0007476;GO:0035114;GO:0035120" "imaginal disc-derived appendage morphogenesis" 1
0 1 2 28 "GO:0007498" "mesoderm development" 1
0 0.588559766098393 4 93 "GO:0007507" "heart development" 1
0 0.30117770436784 2 11 "GO:0007512" "adult heart development" 0.825230765078916
0 0.816471788985972 4 43 "GO:0007517;GO:0061061" "muscle structure development" 1
0 0.747426747622349 4 26 "GO:0007519" "skeletal muscle tissue development" 1
0 0.69200539038442 5 35 "GO:0007528" "neuromuscular junction development" 1
0 0.182594783010024 2 15 "GO:0007565" "female pregnancy" 0.671649815867281
0 1 2 13 "GO:0007566" "embryo implantation" 1
0 0.17980136187661 -1 81 "GO:0007568" "obsolete aging" 0.671649815867281
0 0.706084119366235 -1 24 "GO:0007569" "obsolete cell aging" 1
0 0.683847646910563 3 57 "GO:0007584" "response to nutrient" 1
0 0.864247673556193 2 19 "GO:0007585" "respiratory gaseous exchange by respiratory system" 1
0 0.965475178705506 2 32 "GO:0007586" "digestion" 1
0 0.262545425691706 2 10 "GO:0007588" "excretion" 0.775865826132263
0 0.413696837736072 4 14 "GO:0007589;GO:0032941" "body fluid secretion" 0.916251094845033
0 0.0610803178310668 2 82 "GO:0007596;GO:0007599;GO:0050817" "hemostasis" 0.384212412668338
0 0.0766927836131532 3 178 "GO:0007600" "sensory perception" 0.439876239142918
0 0.295361959214344 5 91 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.825230765078916
0 0.886688594094743 2 36 "GO:0007602;GO:0009583" "detection of light stimulus" 1
0 0.793222019383235 3 15 "GO:0007603" "phototransduction, visible light" 1
0 0.160225051107215 4 62 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.631620988419559
0 0.548007412059256 4 18 "GO:0007606" "sensory perception of chemical stimulus" 1
0 0.377031001090568 5 13 "GO:0007608" "sensory perception of smell" 0.87592384283741
0 0.558842212268957 2 193 "GO:0007610" "behavior" 1
0 0.756003386556295 3 85 "GO:0007611;GO:0050890" "cognition" 1
0 0.850686886726128 2 46 "GO:0007612" "learning" 1
0 0.710465064509159 2 36 "GO:0007613" "memory" 1
0 0.578051049837272 3 19 "GO:0007616" "long-term memory" 1
0 0.483550827459935 4 16 "GO:0007617;GO:0019098" "reproductive behavior" 1
0 1 3 10 "GO:0007622;GO:0048512" "rhythmic behavior" 1
0 0.886688594094743 2 36 "GO:0007623" "circadian rhythm" 1
0 0.584276060773041 3 51 "GO:0007626" "locomotory behavior" 1
0 0.349530534326096 3 21 "GO:0007631" "feeding behavior" 0.855698996606423
0 0.650202002592292 2 10 "GO:0007632" "visual behavior" 1
0 0.109851308616313 4 12 "GO:0007635;GO:0042048" "olfactory behavior" 0.52150255674211
0 0.339442983518145 2 12 "GO:0008015" "blood circulation" 0.854038546531653
0 0.566123316838188 6 50 "GO:0008016;GO:1903522" "regulation of blood circulation" 1
0 0.469970989124149 2 45 "GO:0008033" "tRNA processing" 0.996444108401426
0 0.775325734239326 2 52 "GO:0008037" "cell recognition" 1
0 0.511040508099438 2 37 "GO:0008038" "neuron recognition" 1
0 0.516493058861777 2 17 "GO:0008045" "motor neuron axon guidance" 1
0 0.821208856943345 6 68 "GO:0008064;GO:0030832;GO:0030833;GO:0032271" "regulation of protein polymerization" 1
0 1 2 19 "GO:0008088" "axo-dendritic transport" 1
0 0.212264358817127 2 24 "GO:0008154" "actin polymerization or depolymerization" 0.712709688768538
0 0.813866765511455 3 16 "GO:0008156" "negative regulation of DNA replication" 1
0 0.972803441812117 4 98 "GO:0008202" "steroid metabolic process" 1
0 0.969176871691545 2 67 "GO:0008203;GO:0016125;GO:1902652" "secondary alcohol metabolic process" 1
0 0.594574179672162 3 41 "GO:0008217" "regulation of blood pressure" 1
0 0.870287125061385 5 48 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 1
0 0.113009558491909 2 213 "GO:0008283" "cell population proliferation" 0.529606471780114
0 0.0431862533490125 2 210 "GO:0008284" "positive regulation of cell population proliferation" 0.336485671030215
0 0.237757900711152 5 141 "GO:0008285" "negative regulation of cell population proliferation" 0.761713342346254
0 0.532686403822067 2 38 "GO:0008286" "insulin receptor signaling pathway" 1
0 0.516493058861777 3 17 "GO:0008306" "associative learning" 1
0 0.236484091946116 2 17 "GO:0008333" "endosome to lysosome transport" 0.759921003572114
0 0.683373874500042 2 23 "GO:0008340" "determination of adult lifespan" 1
0 0.578051049837272 4 19 "GO:0008344" "adult locomotory behavior" 1
0 0.793222019383235 4 15 "GO:0008347" "glial cell migration" 1
0 1 3 10 "GO:0008356" "asymmetric cell division" 1
0 0.429609924650809 4 43 "GO:0008360" "regulation of cell shape" 0.937195292272921
0 0.150349675482653 2 21 "GO:0008361" "regulation of cell size" 0.616760516599492
0 0.990668462628431 2 170 "GO:0008380" "RNA splicing" 1
0 0.83245262217706 3 17 "GO:0008406" "gonad development" 1
0 2.37033482296698e-05 5 92 "GO:0008543;GO:0044344;GO:0071774" "response to fibroblast growth factor" 0.00186367575455779
0 0.0424233909866977 2 20 "GO:0008544" "epidermis development" 0.336485671030215
0 0.349530534326096 2 21 "GO:0008582;GO:1904396" "regulation of synaptic assembly at neuromuscular junction" 0.855698996606423
0 0.650202002592292 4 10 "GO:0008584" "male gonad development" 1
0 0.212264358817127 5 24 "GO:0008589" "regulation of smoothened signaling pathway" 0.712709688768538
0 0.326521091550806 3 29 "GO:0008593" "regulation of Notch signaling pathway" 0.852408970083616
0 0.999069279288718 2 205 "GO:0008610" "lipid biosynthetic process" 1
0 0.30117770436784 6 11 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 0.825230765078916
0 0.0965697591252372 3 25 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.485581586203464
0 0.413696837736072 4 14 "GO:0008637" "apoptotic mitochondrial changes" 0.916251094845033
0 0.911891158288359 3 39 "GO:0008643" "carbohydrate transport" 1
0 0.747426747622349 2 26 "GO:0008645;GO:0015749;GO:0034219" "carbohydrate transmembrane transport" 1
0 0.996760015311716 2 94 "GO:0008652" "amino acid biosynthetic process" 1
0 0.636656451579438 3 1041 "GO:0009056;GO:0044248;GO:1901575" "catabolic process" 1
0 0.512282184711408 2 329 "GO:0009057;GO:0044265" "macromolecule catabolic process" 1
0 1 6 13 "GO:0009060;GO:0045333" "cellular respiration" 1
0 1 3 33 "GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 1
0 0.949398532409697 2 75 "GO:0009063" "amino acid catabolic process" 1
0 0.976234846395441 2 54 "GO:0009064" "glutamine family amino acid metabolic process" 1
0 1 2 11 "GO:0009065" "glutamine family amino acid catabolic process" 1
0 0.553846229650963 2 39 "GO:0009066" "aspartate family amino acid metabolic process" 1
0 0.716528200496245 3 12 "GO:0009068" "aspartate family amino acid catabolic process" 1
0 0.488948975012287 5 36 "GO:0009069" "serine family amino acid metabolic process" 1
0 0.890015061993351 6 21 "GO:0009070" "serine family amino acid biosynthetic process" 1
0 0.30117770436784 2 11 "GO:0009071" "serine family amino acid catabolic process" 0.825230765078916
0 0.910896364682313 5 23 "GO:0009072" "aromatic amino acid metabolic process" 1
0 1 2 17 "GO:0009074;GO:1902222" "aromatic amino acid family catabolic process" 1
0 1 2 12 "GO:0009080" "pyruvate family amino acid catabolic process" 1
0 0.449251000001618 2 15 "GO:0009081;GO:0009083" "branched-chain amino acid metabolic process" 0.961152649663325
0 1 2 17 "GO:0009084" "glutamine family amino acid biosynthetic process" 1
0 0.710419154669085 3 103 "GO:0009101;GO:0009100" "glycoprotein metabolic process" 1
0 0.740588178738588 -1 61 "GO:0009108;GO:0051188" "obsolete cofactor biosynthetic process" 1
0 1 2 11 "GO:0009110" "vitamin biosynthetic process" 1
0 0.538489674286822 4 28 "GO:0009112" "nucleobase metabolic process" 1
0 0.276053036567427 7 230 "GO:0009118;GO:0030811;GO:0033121;GO:0033124;GO:0043087;GO:0043547" "regulation of purine nucleotide catabolic process" 0.797721408886271
0 0.614088798868681 2 42 "GO:0009124;GO:0009127;GO:0009156;GO:0009168" "nucleoside monophosphate biosynthetic process" 1
0 0.942570184550532 2 44 "GO:0009132" "nucleoside diphosphate metabolic process" 1
0 0.650202002592292 2 10 "GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 1
0 0.800214689839313 5 54 "GO:0009163;GO:0034404;GO:1901659;GO:0042451;GO:0042455;GO:0046129" "glycosyl compound biosynthetic process" 1
0 0.548007412059256 7 18 "GO:0009187;GO:0052652" "cyclic nucleotide metabolic process" 1
0 0.744819633780052 2 13 "GO:0009190" "cyclic nucleotide biosynthetic process" 1
0 0.935032788652394 2 26 "GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 1
0 0.2091522077934 2 16 "GO:0009218;GO:0046131;GO:0009220;GO:0046132;GO:0046134" "pyrimidine ribonucleotide metabolic process" 0.712709688768538
0 1 2 14 "GO:0009225" "nucleotide-sugar metabolic process" 1
0 1 2 11 "GO:0009262" "deoxyribonucleotide metabolic process" 1
0 0.654882337621986 2 66 "GO:0009266" "response to temperature stimulus" 1
0 0.203638586943622 2 40 "GO:0009267;GO:0042594" "response to starvation" 0.712709688768538
0 0.813866765511455 2 16 "GO:0009268" "response to pH" 1
0 0.800022716170566 3 29 "GO:0009306;GO:0035592;GO:0071692" "protein localization to extracellular region" 1
0 0.84918469336046 4 18 "GO:0009310;GO:0042402" "amine catabolic process" 1
0 1 2 17 "GO:0009311" "oligosaccharide metabolic process" 1
0 0.816293175059043 2 137 "GO:0009314" "response to radiation" 1
0 0.685104432414737 -1 11 "GO:0009405" "obsolete pathogenesis" 1
0 0.614088798868681 2 42 "GO:0009408" "response to heat" 1
0 0.377849500831824 2 22 "GO:0009409" "response to cold" 0.87592384283741
0 0.728061348898252 4 37 "GO:0009411" "response to UV" 1
0 0.875909215206907 2 99 "GO:0009416" "response to light stimulus" 1
0 0.574485257777098 4 40 "GO:0009451" "RNA modification" 1
0 0.815267223007629 2 30 "GO:0009566" "fertilization" 1
0 0.645083695382774 2 108 "GO:0009581;GO:0009582;GO:0051606" "detection of stimulus" 1
0 0.910896364682313 5 23 "GO:0009584" "detection of visible light" 1
0 0.706084119366235 3 24 "GO:0009593" "detection of chemical stimulus" 1
0 2.29670170456676e-07 2 573 "GO:0009605" "response to external stimulus" 6.19125159502497e-05
0 0.313513491001251 2 130 "GO:0009611" "response to wounding" 0.846351870557025
0 0.0649040694889807 2 99 "GO:0009612" "response to mechanical stimulus" 0.402874931334561
0 0.000310504704756079 4 75 "GO:0009615" "response to virus" 0.0117184475574944
0 0.0840701153158853 4 54 "GO:0009617;GO:0042742" "response to bacterium" 0.455862952876654
0 0.716528200496245 2 12 "GO:0009620" "response to fungus" 1
0 0.0548128828816939 2 383 "GO:0009628" "response to abiotic stimulus" 0.36425748188295
0 0.559890254653869 3 60 "GO:0009636" "response to toxic substance" 1
0 0.182594783010024 2 15 "GO:0009651" "response to salt stress" 0.671649815867281
0 0.0497405109383282 2 553 "GO:0009653" "anatomical structure morphogenesis" 0.363753416021471
0 4.73527344934826e-05 2 458 "GO:0009719" "response to endogenous stimulus" 0.00297848699964006
0 0.0234492582269238 2 216 "GO:0009725" "response to hormone" 0.248588484686546
0 0.566123316838188 2 50 "GO:0009743" "response to carbohydrate" 1
0 0.744807772761925 2 38 "GO:0009746;GO:0034284;GO:0009749" "response to monosaccharide" 1
0 0.172340482112182 4 38 "GO:0009755" "hormone-mediated signaling pathway" 0.663157863480325
0 0.266349859135864 3 107 "GO:0009790" "embryo development" 0.776437849681966
0 0.172340482112182 2 38 "GO:0009791" "post-embryonic development" 0.663157863480325
0 0.97735508787906 2 36 "GO:0009798" "axis specification" 1
0 0.279809132907103 2 27 "GO:0009880" "embryonic pattern specification" 0.80487779542028
0 0.937387718096203 2 43 "GO:0009886" "post-embryonic animal morphogenesis" 1
0 0.239908406923753 2 197 "GO:0009887" "animal organ morphogenesis" 0.767300277737495
0 0.00177364599477344 3 259 "GO:0009888" "tissue development" 0.0418358749017185
0 0.000550716837763315 2 529 "GO:0009891;GO:0010557;GO:0010628" "positive regulation of biosynthetic process" 0.0167613334332157
0 2.12317530333259e-05 5 845 "GO:0009893;GO:0010604;GO:0031325" "positive regulation of metabolic process" 0.00181646146084846
0 0.247287487504071 2 359 "GO:0009894;GO:0031329" "regulation of catabolic process" 0.775865826132263
0 0.672672773838721 6 34 "GO:0009895" "negative regulation of catabolic process" 1
0 0.131794748911518 6 93 "GO:0009896" "positive regulation of catabolic process" 0.575681998904228
0 0.935032788652394 2 26 "GO:0009913" "epidermal cell differentiation" 1
0 0.83245262217706 3 17 "GO:0009914;GO:0046879" "hormone transport" 1
0 1 3 15 "GO:0009948" "anterior/posterior axis specification" 1
0 0.685104432414737 4 11 "GO:0009950" "dorsal/ventral axis specification" 1
0 0.922120844034061 2 55 "GO:0009952" "anterior/posterior pattern specification" 1
0 0.532686403822067 2 38 "GO:0009953" "dorsal/ventral pattern formation" 1
0 0.685104432414737 2 11 "GO:0009954" "proximal/distal pattern formation" 1
0 1.06217410422671e-06 2 1084 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.000182211139515982
0 2.18087672082681e-06 5 490 "GO:0009967;GO:0010647;GO:0023056;GO:0048584" "positive regulation of response to stimulus" 0.000293951026585728
0 0.324457512330042 2 391 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.852408970083616
0 1 3 10 "GO:0009988" "cell-cell recognition" 1
0 0.84918469336046 3 18 "GO:0010001" "glial cell differentiation" 1
0 0.000113700946642703 -1 903 "GO:0010033;GO:0042221" "response to chemical" 0.00592365436826424
0 0.0411052200770317 -1 150 "GO:0010035" "obsolete response to inorganic substance" 0.332078639242381
0 0.00926304644693289 3 100 "GO:0010038" "response to metal ion" 0.136151566872215
0 0.449251000001618 2 15 "GO:0010043" "response to zinc ion" 0.961152649663325
0 0.00111711023992359 2 28 "GO:0010171;GO:0010172" "body morphogenesis" 0.0292775975379974
