,MMblack,MMgreen,MMturquoise,MMyellow,MMpurple,MMred,MMmagenta,MMpink,MMblue,MMbrown
AIPGENE14996,0.179492923832495,0.256809790455133,-0.081211896180683,-0.113648969035004,-0.072396805345557,-0.0539445780565328,-0.0906155027623504,-0.056124165573177,0.142758477726881,-0.025160808424806
AIPGENE14997,0.0615712094805044,-0.0591434171582958,-0.0784864916953698,-0.171840040908962,0.183656358734212,0.25387029059248,-0.497845980681002,-0.457302374918451,0.0372263079657162,0.215205285184193
AIPGENE14998,0.387632354655212,-0.0568453592283732,-0.427985463075487,-0.292189770877831,-0.169069401068045,0.153715695165066,-0.385746005707186,-0.0582832656262253,0.446692235058659,0.0808832390247773
AIPGENE14999,-0.529153742900439,-0.215542661634212,-0.219501390276244,0.466491786865281,0.127727709979021,0.277660650789285,0.339826949236262,0.382717516286612,0.177714737920365,-0.0484071798002213
AIPGENE15,-0.11398692358381,-0.0202585675528268,-0.200088726557535,-0.0369890960812302,-0.0835936092515872,-0.0257348969099605,0.0295261933962557,0.147299943806515,0.100964295460668,0.419959188957146
AIPGENE150,-0.317175610812623,0.140045080527967,0.419194268859175,0.655675904954087,0.328865258620827,0.156934851398504,0.11731347192768,-0.317703038044481,-0.468382313002401,-0.371032408014684
AIPGENE15001,-0.364187993991912,-0.145249789021861,0.0440062708843778,0.509000509266207,0.0487905318202684,-0.0610198558540494,0.559220704850233,0.504956721576675,-0.0642588329372819,-0.217411902193901
AIPGENE15003,0.00109367745827529,0.0939763928040459,0.0871652515854767,-0.0457019032441689,-0.0109137394042902,-0.079037561194411,0.0154435838252543,-0.0489318987292685,-0.104428415466889,0.027379671831411
AIPGENE15004,0.210833471803427,-0.028579707113984,0.329113918573438,0.0191366669468502,-0.231996686849884,-0.298793143964328,0.119180821500039,-0.0683952442466988,-0.238040222801857,-0.265875817711074
AIPGENE15005,-0.157074043007319,-0.263712432896245,-0.223670569625332,-0.0359926628692504,0.143180941477332,0.256989512667504,-0.214858250724121,-0.131930816421374,0.191355479391432,0.242484747048894
AIPGENE15006,-0.13890177492169,0.023679166887833,-0.323100677201258,-0.236476068249413,0.204903254171961,0.255296029059027,-0.228682185485848,0.0319178302165915,0.203603235628173,0.417844411156335
AIPGENE15008,-0.376880022806199,0.33678740628969,0.759668377162957,0.625121845283755,0.257307324875207,-0.257423454694526,0.622709779918557,0.0151957888730495,-0.754444052081732,-0.509953322016817
AIPGENE15009,-0.716629735745383,-0.00134963969118662,0.121081758982213,0.737087529157982,0.824933569614618,0.713277366820047,-0.14219725361685,-0.27997990930943,-0.221899168811645,-0.159965202505973
AIPGENE1501,0.198457656453208,0.424167989370537,0.418507170982412,0.201618652673017,0.111541561151287,-0.154154380632796,-0.0470125807885151,-0.308866310919242,-0.364180039987407,-0.419384210320491
AIPGENE15011,0.146296136935361,0.282610017829559,0.385700371105356,0.224752905131283,-0.0784210832519232,-0.332107895056405,0.303204338360777,0.0514874931887349,-0.304988355594576,-0.459658668144375
AIPGENE15012,0.562160269586454,-0.310959709983384,-0.696788668334937,-0.734859492553776,-0.530584858240224,-0.00541100714617407,-0.341155953331289,0.200125167641865,0.784954924315143,0.324024761305127
AIPGENE15013,0.204780404065108,0.0130455416418096,0.2655549543709,0.0103182796940711,-0.12561016567983,-0.2209742226672,0.0592235332091707,-0.0415480712304363,-0.179376120645086,-0.320660200243881
AIPGENE15014,-0.211574310262328,-0.137140079981062,0.229876202512459,0.335289738240894,0.526345437835597,0.483774623947257,-0.372233806268669,-0.566443449861102,-0.221334296759615,-0.311867434391817
AIPGENE15015,-0.144146827205904,-0.278354197007621,0.0923366526872773,0.18128373938256,0.245070320616066,0.1277195430883,-0.118617002952484,-0.204249417893298,-0.111157904393152,0.0296235394552103
AIPGENE15016,0.113217186918836,-0.307187913528763,-0.353380239224074,-0.31280819119965,0.0982698147731874,0.29934328213864,-0.499411380579132,-0.146185652973661,0.327120659025114,0.269749623289147
AIPGENE15017,-0.012556685477925,-0.0441371447925898,-0.0587215499479535,0.0596638631256708,-0.00183018604143911,0.00801661969320614,0.0733705097682265,0.0533372984454996,0.0518489204991774,-0.0183968975354814
AIPGENE15018,-0.0139205918892804,-0.262954417935556,-0.0681129814572176,-0.00581024095370198,0.128295149129459,0.216011427183721,-0.216338650563513,-0.173400603469893,0.0914704356117327,-0.0436677758742424
AIPGENE15019,-0.250949301908471,0.0419088703004922,0.0149020730185405,0.189546054511399,0.285502526246588,0.234881912263926,-0.0014572248442207,0.00431557632341896,-0.0496916429098474,-0.00488185228925934
AIPGENE1502,-0.0132752417446539,0.159533309850089,-0.141872377759703,-0.0801062141797136,-0.0625677146674144,0.0705468905198482,0.0479534805098309,0.230334609665613,0.19396018669693,-0.120819698843954
AIPGENE15020,-0.397475620667257,0.117854144768835,-0.264475489272531,0.448673427296176,0.417066328450695,0.4914896812856,-0.0222157285656521,0.0966871422774615,0.204585097960916,-0.0997216707524641
AIPGENE15021,0.299408229376067,-0.209063427064765,-0.00375740389799383,-0.270322814861071,-0.175296302165421,-0.0787283851185299,-0.184254685574291,-0.076184958406859,0.0865304166831076,-0.0641161252811854
AIPGENE15022,0.228507806561688,-0.192242357479445,0.0322785298293282,0.0196505821211304,0.122119307809836,0.293065212332968,-0.581268267730273,-0.63984397514304,-0.0312347962152974,-0.0898265566511842
AIPGENE15023,0.0100973354096683,0.238424143711994,0.13480846436046,0.0376004101938439,0.117801755885407,-0.0714774554902817,-0.122774981678781,-0.278912493569184,-0.222200971187531,0.157649526227591
AIPGENE15024,-0.117757317996445,-0.0796346700615362,-0.276431743088591,0.158095349523065,0.149032818321498,0.392941775180488,-0.248927482076337,-0.0578143802187655,0.307203142800958,-0.130276622527429
AIPGENE15025,0.0940430852869352,-0.00827916482052223,-0.0613433571221187,-0.215143505126534,-0.1714603339639,-0.113480531855192,-0.0566264724585793,0.0487235253499173,0.0626091573112514,0.144658695809699
AIPGENE15026,0.0248927023476535,-0.0303765891207176,0.223569391931029,0.0139032628752376,-0.183547252508068,-0.26457669878522,0.269596491183628,0.10924101566861,-0.197009619026967,-0.00328982072864815
AIPGENE15027,-0.103637276446264,0.322570911222943,0.272508291521137,0.228511071463905,0.336289883289553,0.272585940649485,-0.229201653454345,-0.459312852559421,-0.29218581371751,-0.202578458336167
AIPGENE15028,-0.330309406874102,0.199669433931477,-0.00985580411894264,0.0777476995605593,0.153113878416927,-0.010907220955228,0.207485932860597,0.187063958529769,-0.171022714319542,0.480032346060251
AIPGENE15029,0.223053855240704,0.400400285515091,0.185799295826024,-0.20007812257661,-0.166361486012184,-0.281059848405432,0.0579255512987111,0.01095243146803,-0.127344109669477,-0.107709746320381
AIPGENE15030,0.409054707670951,0.0021680166448664,-0.131836855714192,-0.445916216747594,-0.184399426127019,-0.00651455870648157,-0.457594262148699,-0.274798501115309,0.227151879518395,0.00709403527479585
AIPGENE15033,0.0537073364121099,-0.0777204081404089,-0.0860217933583295,-0.0498105713152021,-0.152063335386733,-0.070549412402476,-0.00120379356366412,0.0615861133242671,0.0750035696659657,0.0440399439454183
AIPGENE15036,0.196253777953623,0.062177771043583,0.314527526935264,-0.0611522804999846,-0.307076150472368,-0.417486431945012,0.356915674579618,0.18597635596201,-0.20521962757691,-0.360712241344356
AIPGENE15037,-0.192533678081817,0.341089393822166,0.41048701270554,0.462858093774985,0.12247663581553,-0.219381670971989,0.455231815335298,0.121157889571217,-0.397855656162468,-0.385703836061379
AIPGENE15038,-0.0589166250477932,0.131824691547449,-0.431439170654384,-0.386661811556326,-0.0438802964699643,-0.0255807567523408,-0.118381725984305,0.174434248677569,0.23180605492136,0.884751628586793
AIPGENE15039,0.343574888882279,0.156077476456436,0.247258605364051,-0.10134548136669,-0.187123355316914,-0.268112515726487,-0.15781555189507,-0.328504715698075,-0.194257082114966,-0.08490454651523
AIPGENE15040,0.120560739264194,-0.157236185647596,-0.310081793872706,-0.288225408606293,-0.193444140939377,-0.130998001348243,-0.0148009722901808,0.29345363357871,0.299310986889152,0.305152758352132
AIPGENE15042,0.217230791432542,0.180205655634352,0.521342237201629,-0.0230720204465994,-0.0364083429735971,-0.300848445321866,-0.116253286231033,-0.469590247927474,-0.550537250324903,-0.00831458017628407
AIPGENE15043,-0.0953495666675766,-0.0357313149437489,0.0203682205520239,-0.105197112240517,0.0232815262490981,-0.10383309739182,0.150891390394397,0.161927271862485,-0.0656811036402568,0.207442870012593
AIPGENE15044,-0.115922699346051,0.00216825632903959,-0.524388297769895,-0.367206431525336,-0.0903971943655281,0.0375577009036794,-0.0298288259761861,0.320695104556455,0.351967498811848,0.846451232738626
AIPGENE15045,0.285914929569656,0.109890898950287,-0.11316023758644,-0.199937937056574,-0.220903788612349,-0.102435601641283,-0.158149936306242,-0.101937908439387,0.16825263295857,0.0957311747059183
AIPGENE15046,0.000828968582890902,-0.262991365404653,-0.318755058413548,-0.0608351326592811,-0.0287375809856263,0.157496282529867,-0.253839985934453,-0.0364935480915896,0.25521239072005,0.304907711112425
AIPGENE15050,0.51396798458706,-0.200223902899668,-0.449693991710617,-0.521931734769111,-0.225685825947968,0.0832200489456228,-0.548864731722577,-0.207171942076918,0.502161551141349,0.257034886052412
AIPGENE15051,-0.399344984042145,0.252561213601424,0.508315708442072,0.597541987648877,0.74976279131083,0.333874938444644,-0.159845533967238,-0.536741255958301,-0.572357044406972,-0.295019139761824
AIPGENE15055,0.178968821989718,0.528625429712607,0.472745208132871,-0.0496220585703743,-0.145593547769795,-0.381909508096623,0.199876562161954,-0.118859366221114,-0.467437541534049,-0.24145606938166
AIPGENE15056,0.758625258840213,0.242721100768447,0.372610640220703,-0.402835757737502,-0.31442463522003,-0.371348420296839,-0.406931909527993,-0.617542768934195,-0.245679936447779,-0.243104169008865
AIPGENE15058,-0.0643792629196986,0.0320417479841845,-0.413698863407347,-0.198185798289014,-0.027782623525119,0.00561781266094177,-0.0119545483826227,0.353211378883989,0.372671996907657,0.374674027392314
AIPGENE15060,-0.377275965957312,0.260320927544775,0.779389609678313,0.704416405233198,0.35638262140489,-0.0673864421987811,0.316244225782652,-0.320224833738177,-0.767463250681466,-0.545147526539528
AIPGENE15061,0.213267309994583,0.269715601370177,0.0406034355725488,-0.284895493101636,-0.101876836134959,-0.230800864750667,-0.0663724075185228,0.000792380616590646,-0.108308805635103,0.26171846476865
AIPGENE15062,-0.0762309228703558,-0.150680666710655,-0.378983829326824,-0.150610730362374,0.0339232271721646,0.129458765157231,0.0802749716763485,0.406917805542562,0.360353644591041,0.170297415221865
AIPGENE15063,-0.000824084875071174,-0.361670821416633,-0.47270079227587,-0.312357711563476,-0.108633482266319,0.0774705700881737,-0.143542815754116,0.11986864464995,0.347832198954894,0.714813687487068
AIPGENE15064,-0.086148175302675,-0.297500059669326,-0.456793081865545,-0.0898890037043555,-0.0780182183240576,0.258137865539374,-0.024001940226331,0.307497732956758,0.501121646395169,0.0592807477809992
AIPGENE15065,0.0406012695636297,-0.621903578226017,-0.675821989274575,-0.337731831256476,-0.183656485592738,0.263908914911204,-0.181612194475761,0.324443749708631,0.716061174688536,0.255183395174225
AIPGENE15066,0.167814974415106,-0.278768756579471,-0.324547003443832,-0.278533938100448,-0.0829435509364039,0.0725574018770638,-0.274809240642052,-0.0217083869868702,0.24830888030214,0.396921371348443
AIPGENE15067,0.52783354311456,0.358482193060877,0.0655272654520096,-0.489005795606355,-0.478157221381726,-0.415395078925573,0.107959637745717,0.154170984543051,0.0577884930313146,-0.178484974212807
AIPGENE1507,-0.0770521449434576,-0.335036815660612,-0.0486982280190457,0.179213250395741,0.0200064716100473,0.131913240351933,-0.00205863716226069,-0.0245357436019023,0.0638571640278258,-0.0797349677988148
AIPGENE15070,-0.161771682446224,-0.332505429954172,-0.295779974147983,-0.219090836034925,-0.0942092907272606,0.0586396329356731,-0.0862564842841393,0.167618784788301,0.271127012025797,0.445371290408578
AIPGENE15071,-0.421998959295095,-0.232713953224607,-0.160961663978795,0.290017838066348,0.0110559908357474,0.0325288794069193,0.392186352352689,0.453974884897666,0.0922601026164404,0.127514032696418
AIPGENE15074,-0.15599102009591,0.0245752049302367,-0.183963682381947,0.129591161614913,0.0518725560127153,0.140080557499108,0.0841880937457934,0.142519463848713,0.197176999533759,0.00474024460135095
AIPGENE15075,-0.0556810528172251,0.039464647729456,0.0702735155737816,0.118085553630668,0.169829701817144,0.14769896296795,-0.0235012270956589,-0.0368387877596166,-0.00958308026351456,-0.268625047267303
AIPGENE15077,-0.0298062087838226,0.524803026773599,0.59083231407368,0.345147904733489,0.0214185942653839,-0.311365698752083,0.342815125573312,-0.10723447238478,-0.573844624251148,-0.395074254173224
AIPGENE15080,0.200779419225444,0.0873656694263447,0.350652536937602,-0.0557378171651848,-0.179573332010904,-0.37379382866415,0.163611666667471,-0.107685254161345,-0.330747698978475,-0.0940498927394963
AIPGENE15081,0.0854178887696943,0.110999951473576,0.212467420828124,-0.113901121174928,-0.0925967488265681,-0.281848035080329,0.106629928765224,-0.0277717693377673,-0.22585757049872,0.0713810807774528
AIPGENE15083,0.0482666518720285,-0.0528587556180283,0.374790990151277,0.207384584478823,0.0499349864972197,-0.134905934000041,0.0725594122115737,-0.189609040131501,-0.34138482487716,-0.281818497300862
AIPGENE15084,0.2298545505027,0.193873821466863,0.227707842771203,0.0642630867817532,-0.141713706859369,-0.063635215787931,0.00707556133479605,-0.167941796506425,-0.117519994572706,-0.543635338400007
AIPGENE15085,0.409303473811375,-0.160051982790232,-0.515578654871916,-0.447666951127217,-0.182983891222115,0.196147589180974,-0.544800784678354,-0.083780481510506,0.552058336868649,0.227654395447688
AIPGENE15086,0.315730807649912,0.131128129033024,0.0654580305231462,-0.362837499181296,-0.252686692658156,-0.212156753897196,-0.08240408393887,-0.110725253883841,0.00314600297457226,0.0412832658875107
AIPGENE15088,-0.000854531956457259,-0.45904266019941,-0.49523032986428,-0.112751644680098,-0.0226110587520558,0.35183882736799,-0.277152562704624,0.105432298944732,0.475170949708344,0.145023922195741
AIPGENE1509,0.0186989245032229,0.285433664280263,0.219281236104309,0.0749336180743625,0.0252452911771573,-0.208221061321239,0.0999061935638777,-0.114950693530976,-0.269791680684177,0.0762909998371702
AIPGENE15090,-0.185635259728775,0.0280516235798991,-0.0339660188092325,0.1927747617722,0.0907418003282292,0.199717060391298,0.012483501169333,0.0341126648003933,0.0477643995147048,-0.197264769194046
AIPGENE15092,-0.199054076175193,0.200937850682897,0.471760351029661,0.301172179477231,0.279408589661603,-0.0770560487373889,0.156233986931517,-0.136141457576608,-0.477717333051622,-0.244186428616194
AIPGENE15093,0.274547437231327,0.236321258203995,0.281112807488099,-0.120619061262419,-0.154480945176306,-0.263721969559094,-0.0211386410814326,-0.163491016195454,-0.245095375381157,-0.11677358189376
AIPGENE15094,-0.348264549118004,-0.403827716851243,-0.683591116816847,0.0706728683854022,0.00213687734718977,0.368207262403564,0.0487349685425865,0.490521233139486,0.658747860556458,0.323730667876656
AIPGENE15096,0.0217714169245659,-0.173219536540313,0.087259791114181,0.141082130111851,0.140701143612669,0.248470864928733,-0.329939113454665,-0.304930305389297,-0.0515334569453157,-0.239479438944018
AIPGENE15098,-0.244803529461039,-0.379797433159156,-0.674077707956775,-0.155578780746073,0.0623462322765378,0.448098641443186,-0.145199139593492,0.412089594494809,0.638480898326102,0.316898453016729
AIPGENE15099,0.0306973159952338,0.00178570169258171,-0.793479782155866,-0.332065693447042,0.0445401839704459,0.440763315496488,-0.435605135582664,0.120104627028768,0.716705913492891,0.444628640884491
AIPGENE151,0.268669658984148,0.0164301563806064,0.133009769741574,-0.182531352376566,0.00320661701345195,0.0461158583813463,-0.378478946125797,-0.384138613149824,-0.0336895493692349,-0.14826191791743
AIPGENE1510,-0.110720541076834,0.92095745213472,0.323298041446903,0.196649085897043,0.225328075257326,-0.0831954522260249,0.118430184287141,-0.119164437980438,-0.413718783988875,-0.0825511124655683
AIPGENE15100,0.297768276654985,0.452626431035632,0.458026338991777,-0.0887874707810443,-0.135667036102506,-0.419974819061586,0.233041066252146,-0.0690764047508336,-0.395278340660192,-0.218392915647661
AIPGENE15101,-0.154944646046835,-0.473010665443426,-0.18826938329337,-0.025801548041189,0.0728986694169217,0.252430348039144,-0.15654003699722,-0.0220381452257985,0.182440308696544,0.127005836254757
AIPGENE15102,0.00163464396293464,-0.0120197463050654,0.354125153976711,0.156287907235438,0.10979008268637,-0.0535183824701426,0.0627986529778877,-0.123970803830848,-0.281636564129146,-0.335405530560385
AIPGENE15103,-0.359278306555849,0.344393394325025,0.520559778732113,0.663278943522496,0.27874629534516,-0.147742887618117,0.516001461265291,0.102802567645895,-0.536698429523799,-0.397940831595083
AIPGENE15104,-0.0843211961620122,-0.0230327246690638,-0.103521311372147,-0.210327767885211,0.0325221526842098,-0.0363288879933369,-0.0533284009975066,0.026268599987729,-0.0102446260681942,0.523922692750147
AIPGENE15105,0.0983459900069159,-0.450204205974453,-0.272065279810351,-0.32859447705522,-0.215695012285359,0.0702537060692068,-0.270359688238578,-0.063597738942834,0.285588640379979,0.314253332616595
AIPGENE15108,-0.183053959979001,-0.299723802196167,-0.435778158967807,-0.16868869683052,0.0279931717597187,0.143734797353297,-0.135094738511249,0.105666643423792,0.265944562406298,0.745796999545623
AIPGENE15109,-0.0596706209050247,-0.282682141440358,-0.314300982871274,-0.139433897442325,0.0520198071962805,0.28605664578771,-0.278215400851874,-0.00623579158410343,0.31325200507348,0.18735923400446
AIPGENE1511,-0.203863809700473,-0.247865659762215,-0.0437286785997498,0.0612919236345891,-0.0621565406551738,-0.160100743000037,0.361293635454891,0.448743563493307,0.0530726867015907,0.111011398758909
AIPGENE15110,-0.675441257581243,0.12915216375832,0.401121781093677,0.689616362140462,0.491198829819217,0.132472171801946,0.444851581667704,0.0794180978975043,-0.478404461498146,-0.213120416147336
AIPGENE15111,0.0593487652404667,0.21985737664773,-0.0166824040894363,-0.119025913306999,-0.0818795277588102,0.0216660750018929,0.0469088248373156,0.100037126919314,0.109849244626562,-0.216541128025753
AIPGENE15112,0.0886522926243243,0.497789235963177,0.666178605830206,0.163652478363911,0.0166913834109691,-0.413588575584757,0.211211651713678,-0.266431510144724,-0.674824321876691,-0.267917708872454
AIPGENE15113,-0.0821649741425462,0.248441901059156,-0.223344260129204,-0.21171737808519,0.0939525819540253,0.0867614656580439,-0.206019639236512,-0.122073707733377,0.0290681043110733,0.700616378216396
AIPGENE15114,-0.0854526383097613,-0.0384490963515111,0.71308345775047,0.376353189707637,0.0292362574209787,-0.277717498017841,0.378232833707052,-0.156568131339462,-0.63304393897878,-0.546492239958277
AIPGENE15115,0.162313949679656,0.289093472846173,-0.00103251300345047,-0.145052624753064,-0.105698415003153,0.000195207577572757,-0.0626167983903364,-0.0711104982690754,0.029880725507515,-0.0857203155317245
AIPGENE15116,0.421511341945445,0.215760383584779,0.102854451636333,-0.251717706930535,-0.273888026385546,-0.219417724661661,-0.148445427826189,-0.13819195120471,-0.0590345375348173,-0.147180663891
AIPGENE15117,-0.133514676506945,0.095153867443231,-0.164647313821235,0.101065705189812,-0.0411391494926199,-0.132504389993315,0.30453547792915,0.408146595085653,0.115633462540902,0.164963678560877
AIPGENE15118,-0.13529597515581,-0.424875486121363,-0.191072394178737,-0.0572497295573765,-0.255195886463275,-0.0852237186080769,0.375060867028306,0.47999889138187,0.238883792087871,0.0915136935449102
AIPGENE15119,-0.182677602316016,0.39564856369025,0.390208644627205,0.258030658175349,0.238383898856095,-0.0449939098473675,0.120882832614383,-0.20039674522843,-0.449019561965485,-0.0109912833240454
AIPGENE1512,-0.144408160736658,0.0396169185683148,0.24881101503766,0.163158246973534,0.39520992660983,0.198097867834727,-0.250166973455437,-0.450344043028012,-0.326192274209757,0.0815448274400794
AIPGENE15120,0.303871725065289,0.283642157450067,0.0700388359162093,-0.39774068060417,-0.48256437889774,-0.449478979123766,0.299950675365663,0.315863261014474,0.0276193098456429,-0.0658224565063883
AIPGENE15122,-0.0227461607785329,0.351204552079629,0.791750104958161,0.371757395190744,0.0221332611920615,-0.369559116884484,0.31429484388145,-0.330714160839181,-0.766743610173404,-0.405627883951254
AIPGENE15124,-0.0388601190853225,-0.0177124114873559,0.276634029345149,0.10539192757093,-0.104514397395509,-0.249350230062235,0.378972913492823,0.156025718551761,-0.24800814331214,-0.236486426502909
AIPGENE1513,-0.247932970447278,0.461181676185793,0.824876590165089,0.618894082678379,0.274790758973769,-0.292529924579688,0.423507274635876,-0.209297732564264,-0.84209548299222,-0.454652074202409
AIPGENE15132,0.100691656157594,-0.406263748150674,-0.0999941658419301,-0.0169729101997406,-0.0263468115256997,0.153579517661895,-0.196771947746005,-0.0928270958004265,0.133671587641534,-0.0288698361517772
AIPGENE1514,-0.195251551336555,0.275598005984311,0.815932611525202,0.574682838097681,0.265620649392404,-0.252854473622933,0.383025382742955,-0.260136127092437,-0.791345971284768,-0.530457365742182
AIPGENE15141,0.11394511728333,-0.206005855307713,-0.289170396180536,-0.366562749283958,-0.268748523174346,-0.2091879903263,0.177265085603056,0.342577739321098,0.239383436066272,0.437101955622363
AIPGENE15144,-0.458316298120435,-0.106828901575303,-0.400357316346918,0.00953554099363585,0.342689471639174,0.35097015668882,-0.111822860754418,0.105852278528071,0.200144141550582,0.696846678432426
AIPGENE15146,-0.00415137838089493,0.113826435580561,0.0700018953429145,0.0389593396755005,0.0738834074157791,0.186896492174254,-0.139581575993201,-0.151971987089605,-0.027211265645203,-0.200755628822567
AIPGENE15147,0.0835680732195026,-0.309514751037603,-0.365791068780242,-0.265477681063161,-0.0994173652726102,0.151106154392135,-0.144924181133353,0.130788756987463,0.402548982106125,0.206271379780804
AIPGENE15148,-0.280381276669815,0.294284725180579,0.733544263934169,0.715896895689984,0.422563887780784,-0.0568812865098615,0.216186170458641,-0.331823541409018,-0.736183398240904,-0.510305463492878
AIPGENE1515,0.0295428780365678,-0.190707794438625,-0.467007960696483,-0.120897989831808,-0.114433434543264,0.285720454619287,-0.257804694974993,0.087273981827912,0.526138259373421,0.049318487446644
AIPGENE15151,0.189088052893689,-0.173933773404122,-0.338490980198489,-0.485927075286403,-0.242343012206705,-0.0158414625849564,-0.254024966549903,-0.0210609773567201,0.269398832875725,0.541826961184776
AIPGENE15154,0.12596982510037,-0.016729864791564,0.285409449102635,0.0802982316525023,-0.0358124061203063,-0.192600994069758,0.068663617276341,-0.139125340594891,-0.252772804551949,-0.217547616854099
AIPGENE15156,0.0130701734287679,0.215078202570141,0.0664290292219504,0.120652213654788,0.122116475382603,-0.00122952015475548,-0.109266354422081,-0.191069473759665,-0.118125434771141,0.112316864635684
AIPGENE15158,-0.0904204641134409,-0.392326816491251,-0.451123743572931,-0.217732041120742,-0.0075119876049445,0.229582856912678,-0.211182327928362,0.0425584699608173,0.375435496100862,0.508721665888932
AIPGENE1516,-0.126222253761611,0.312515950287074,0.610359768657299,0.334769776405508,0.0188916356095624,-0.453060785261913,0.548618253142284,0.182221132924068,-0.5895193539014,-0.391639710988575
AIPGENE15161,-0.506832112502164,-0.243655642144809,0.172633824727144,0.541560423407381,0.184683466847305,0.131481308846299,0.378862522937806,0.18834096500898,-0.202723799093926,-0.198908370574859
AIPGENE15163,-0.0330062227894622,-0.0378008166844024,-0.167015492432955,-0.138885411480999,-0.0651697199262266,0.044728695874579,-0.120863976266701,-0.0394121403517127,0.111567406978229,0.318546452913258
AIPGENE15165,-0.20023070442984,0.0206052951663884,0.17904137615631,0.305127074279936,0.158858113345957,0.0157341471775896,0.191802583097496,0.062894570442792,-0.176415649718807,-0.27007110120543
AIPGENE15167,0.0925066663083179,-0.354888299984003,-0.139597839480794,-0.232121708032369,-0.179212095381572,0.0750838564463998,-0.219950176300553,-0.169609483446997,0.118807561118117,0.296190580691849
AIPGENE15169,-0.105042815479771,0.146454778408802,0.478415419701397,0.358156910267201,0.174588226868601,-0.0725687719550757,0.185529478024542,-0.171489760894832,-0.428221175294577,-0.484214313630687
AIPGENE1517,-0.0353678864114176,-0.476734982545251,0.203890745585248,0.0879063146285356,-0.0922730086457743,-0.166292994055221,0.189972528898252,0.0754562747364734,-0.136260175468415,-0.145649731782708
AIPGENE15170,0.0732444441580047,0.0352941474492482,0.0992607873174863,-0.089691694269877,-0.00301469063125966,-0.0812619575921005,0.0203145267814966,-0.00407455428736002,-0.0677504339041174,-0.0688299441622853
AIPGENE15172,-0.255164295787982,-0.0926503823696473,-0.237320672838521,-0.0198177723255431,0.213464105733481,0.223817729902774,-0.122745226718006,-0.0369531399224028,0.101335157740551,0.484697842955737
AIPGENE15174,-0.0592211431929009,-0.0609709790600167,-0.228922461508337,0.0356727765055091,0.341840517833654,0.382499157835183,-0.49611660787983,-0.260274712148526,0.168960386422196,0.164516323466179
AIPGENE15175,0.56571795138143,0.459058347182264,0.22986804433616,-0.339506125037345,-0.353411999869515,-0.521122536196061,-0.0154410356476902,-0.101021620260131,-0.165232756891457,-0.0859871415704079
AIPGENE15178,0.0737092737339852,-0.0651587953892139,-0.0330073483272675,-0.259879473278817,-0.239402996552776,-0.261132826742374,0.0785185866637052,0.125311798880047,-0.00424848420658402,0.388730630797352
AIPGENE1518,-0.405741110472656,-0.012076993097742,-0.33264060307516,0.0833982133825889,0.195290892450002,0.155435055916631,0.0769241860631497,0.254442885211753,0.115094751057622,0.633740649015187
AIPGENE15180,0.0193725670273353,0.441723831205633,0.728402822674583,0.305226346287844,0.18940134081302,-0.314513417881303,0.122399845818347,-0.410070138331415,-0.753592359887023,-0.303354788464676
AIPGENE15181,-0.0608198477778566,0.118300163495684,0.414452759410223,0.0756740983801098,-0.00720260818618364,-0.291582484156193,0.270141139112252,-0.0750873582589526,-0.45553876014325,-0.0235071402947642
AIPGENE15182,0.497741198124026,-0.158983126817433,-0.508371887192473,-0.628337765934109,-0.463412369421815,-0.189696369166475,-0.339492280489675,0.0410455461948396,0.468152216389893,0.589727001580895
AIPGENE15183,0.222906002075457,0.134683689077516,-0.0433582142224278,-0.243195618216001,-0.24000985018849,-0.223638441151997,0.0205034468827381,0.165006318078572,0.0507972153070944,0.110912017616472
AIPGENE15186,0.155555098096863,-0.16528611440823,-0.258785433293021,-0.40310160948049,-0.0640965382578233,0.11191213731732,-0.396386841705923,-0.243253466650725,0.203337145762764,0.484798614916399
AIPGENE15188,0.073450385256678,-0.271958715159801,-0.341502698213327,-0.0484183147062954,-0.0125258782685929,0.209355722310556,-0.220083389734325,0.0915109175272786,0.387999014709984,-0.000765424054095349
AIPGENE1519,-0.0150786304894315,-0.0209959696543967,-0.209875027678093,-0.0800195808889658,-0.00043641262523246,0.187810010831368,-0.0597375583275027,0.154734960579474,0.263940120455385,-0.15837640022975
AIPGENE15190,0.12892894008434,-0.227353455440692,-0.279231487732924,-0.284826622115876,-0.409756304366371,-0.16363832683003,0.186945473001899,0.359909015263585,0.3480265246578,0.156566305637407
AIPGENE15192,0.00439758987687914,0.28150534577439,0.687934175549164,0.257041096094076,-0.142758587441128,-0.638136709322215,0.687735897423783,0.214879729695758,-0.652268145975213,-0.354884694822542
AIPGENE1520,0.187912043763084,-0.119947288414121,-0.335296019708513,-0.212548543340658,-0.266318872204787,0.0217547126734248,-0.118749538263175,0.153509548590826,0.407100444924738,0.0354521166741132
AIPGENE15200,-0.374390436539437,-0.0807312315665019,0.0886420108114055,0.34214486054782,0.25993676484299,0.191923661059158,0.0793183121421389,-0.0296718411744118,-0.195716158496739,0.0167807475484842
AIPGENE15202,0.0144662100021591,-0.377305260687307,-0.641921970836226,-0.344976937982091,-0.221223212929315,0.156702558417758,-0.138131487987032,0.324462168473014,0.654588369970807,0.390074587883493
AIPGENE1521,-0.00887615869170469,-0.124658288249888,-0.519649377520247,-0.430939394028557,-0.175807511152428,-0.00881293111131785,-0.150820751152775,0.210941906582605,0.354544475384809,0.877414780362967
